Program_ID,Year,Quarter,State,District,Health_Program,Data_Source,Population_Covered,Households_Served,ASHA_Involved,Patients_Treated,Vaccination_Sessions,Severe_Cases,Recovery_Rate_%
P7_30,2018,Q3,Punjab,Ludhiana,Child Immunization,UNICEF India,152364,45344,250,2051,769,109,78
P7_31,2018,Q1,Assam,Dibrugarh,Maternal Health,Punjab Health Mission,157731,5436,161,2923,800,68,73
P7_32,2018,Q4,Punjab,Patiala,Nutrition Program,Punjab Health Mission,272602,48338,27,3886,95,61,90
P7_33,2016,Q3,Assam,Dibrugarh,TB Control,Kerala Health Department,215868,48830,165,1629,100,161,76
P7_34,2018,Q3,Rajasthan,Jodhpur,Nutrition Program,UNICEF India,145180,40969,128,701,444,140,86
P7_35,2018,Q3,Punjab,Amritsar,Maternal Health,CARE India,72815,39141,159,4651,197,149,64
P7_36,2018,Q4,Odisha,Puri,TB Control,Punjab Health Mission,353921,26383,183,4247,574,186,86
P7_37,2018,Q3,Rajasthan,Jaipur,Malaria Control,UNICEF India,289527,6437,62,4967,328,18,85
P7_38,2017,Q3,Punjab,Amritsar,Nutrition Program,State Health Society Rajasthan,73717,35555,123,1362,266,64,90
P7_39,2017,Q2,Kerala,Kochi,Malaria Control,Kerala Health Department,286985,7142,89,2076,780,46,98
P7_40,2018,Q1,Punjab,Amritsar,Nutrition Program,Punjab Health Mission,327920,40177,95,1689,119,192,70
P7_41,2018,Q2,Punjab,Ludhiana,Nutrition Program,UNICEF India,357895,43101,156,137,741,27,64
P7_42,2015,Q4,Kerala,Thrissur,TB Control,Kerala Health Department,99170,14330,227,1115,326,109,83
P7_43,2018,Q4,Rajasthan,Jodhpur,Maternal Health,Assam NRHM,67441,42688,195,1951,536,23,71
P7_44,2017,Q1,Rajasthan,Jodhpur,Malaria Control,UNICEF India,344866,27558,208,2766,435,63,95
P7_45,2017,Q1,Kerala,Kozhikode,Malaria Control,State Health Society Rajasthan,332959,11263,152,2284,185,60,98
P7_46,2016,Q3,Assam,Silchar,Malaria Control,State Health Society Rajasthan,214120,39945,239,4699,664,192,97
P7_47,2015,Q2,Assam,Dibrugarh,Nutrition Program,UNICEF India,180058,24921,208,4216,157,126,67
P7_48,2015,Q2,Odisha,Puri,Child Immunization,State Health Society Rajasthan,199754,25671,166,3459,122,133,70
P7_49,2018,Q4,Punjab,Ludhiana,Malaria Control,Punjab Health Mission,311635,24765,53,2049,165,15,61
P7_50,2017,Q3,Punjab,Patiala,Malaria Control,CARE India,278953,41771,125,464,706,155,97
P7_51,2015,Q4,Punjab,Amritsar,Maternal Health,Punjab Health Mission,202518,39638,151,1973,488,37,82
P7_52,2017,Q2,Odisha,Puri,Malaria Control,State Health Society Rajasthan,233936,27406,55,3241,594,126,74
P7_53,2017,Q3,Punjab,Amritsar,TB Control,NHM Odisha,60238,16328,24,3371,381,172,66
P7_54,2018,Q2,Odisha,Puri,Child Immunization,Assam NRHM,323766,23321,191,3833,345,121,95
P7_55,2017,Q3,Odisha,Cuttack,Child Immunization,Punjab Health Mission,346018,21925,104,1317,186,31,92
P7_56,2015,Q2,Rajasthan,Jaipur,Malaria Control,UNICEF India,207096,24519,132,3619,653,123,97
P7_57,2018,Q1,Punjab,Ludhiana,Nutrition Program,CARE India,164714,16227,96,3179,745,114,90
P7_58,2018,Q3,Assam,Guwahati,Child Immunization,Kerala Health Department,306622,37751,239,4115,267,35,90
P7_59,2015,Q4,Rajasthan,Jodhpur,Maternal Health,CARE India,262909,26566,57,3848,123,195,71
P7_60,2018,Q1,Rajasthan,Jodhpur,Child Immunization,Kerala Health Department,278948,40218,56,1685,188,161,95
P7_61,2017,Q4,Assam,Silchar,Nutrition Program,UNICEF India,51825,17618,35,2314,108,181,87
P7_62,2016,Q1,Kerala,Thrissur,Nutrition Program,NHM Odisha,286831,33832,241,338,416,123,98
P7_63,2016,Q3,Odisha,Puri,TB Control,State Health Society Rajasthan,351810,44184,41,1009,678,66,82
P7_64,2016,Q3,Rajasthan,Udaipur,TB Control,CARE India,187283,28515,25,3853,381,69,96
P7_65,2018,Q4,Punjab,Amritsar,Malaria Control,Kerala Health Department,74878,28363,80,4081,690,84,66
P7_66,2018,Q2,Rajasthan,Jodhpur,Malaria Control,NHM Odisha,298706,49882,149,2831,499,109,60
P7_67,2017,Q1,Punjab,Ludhiana,Maternal Health,NHM Odisha,367822,46722,144,3330,398,66,84
P7_68,2017,Q3,Odisha,Bhubaneswar,TB Control,NHM Odisha,369105,25858,250,4913,521,34,61
P7_69,2017,Q4,Rajasthan,Jaipur,Malaria Control,Punjab Health Mission,67917,45490,90,3881,102,52,89
P7_70,2017,Q4,Rajasthan,Jodhpur,Maternal Health,CARE India,93767,41666,227,4993,112,28,79
P7_71,2018,Q1,Punjab,Amritsar,Nutrition Program,CARE India,117868,10124,65,1581,775,48,64
P7_72,2015,Q4,Odisha,Cuttack,Child Immunization,NHM Odisha,66550,48395,110,3193,223,35,92
P7_73,2016,Q1,Rajasthan,Udaipur,Maternal Health,CARE India,82248,45530,49,3318,756,57,85
P7_74,2018,Q2,Kerala,Kochi,Child Immunization,NHM Odisha,228765,28803,246,1682,377,138,66
P7_75,2016,Q2,Rajasthan,Jaipur,Maternal Health,CARE India,366105,21936,185,2201,213,191,63
P7_76,2016,Q2,Punjab,Ludhiana,Maternal Health,Assam NRHM,84421,11065,36,3046,333,95,81
P7_77,2015,Q1,Punjab,Amritsar,Nutrition Program,Kerala Health Department,103929,49769,231,2998,664,199,65
P7_78,2016,Q3,Rajasthan,Udaipur,Maternal Health,NHM Odisha,385459,33760,197,2948,241,82,73
P7_79,2017,Q1,Rajasthan,Jodhpur,Maternal Health,CARE India,362168,36485,173,601,136,68,64
P7_80,2018,Q3,Assam,Guwahati,Maternal Health,Kerala Health Department,126690,48954,214,3242,677,101,70
P7_81,2016,Q4,Odisha,Bhubaneswar,Malaria Control,CARE India,341488,20248,133,290,394,172,76
P7_82,2017,Q3,Rajasthan,Udaipur,Malaria Control,NHM Odisha,79807,39293,81,3514,670,83,86
P7_83,2018,Q1,Assam,Dibrugarh,Child Immunization,UNICEF India,234954,25484,101,2190,676,15,94
P7_84,2016,Q4,Rajasthan,Jodhpur,Nutrition Program,NHM Odisha,75552,49657,129,2922,450,107,90
P7_85,2015,Q2,Punjab,Ludhiana,Maternal Health,Punjab Health Mission,140899,10097,82,3918,198,67,73
P7_86,2017,Q4,Rajasthan,Jaipur,Nutrition Program,CARE India,345655,22529,250,4325,210,71,97
P7_87,2016,Q2,Kerala,Kozhikode,Child Immunization,State Health Society Rajasthan,54305,23975,175,973,235,190,77
P7_88,2017,Q2,Punjab,Patiala,Maternal Health,NHM Odisha,190624,42893,154,3466,401,40,77
P7_89,2015,Q3,Kerala,Kochi,Malaria Control,Kerala Health Department,117340,29596,31,2659,404,129,88
P7_90,2016,Q1,Assam,Silchar,Maternal Health,CARE India,145720,19503,234,605,627,78,70
P7_91,2017,Q1,Assam,Silchar,Maternal Health,Punjab Health Mission,393566,32455,43,1569,212,40,95
P7_92,2017,Q4,Punjab,Ludhiana,Malaria Control,Assam NRHM,399794,17194,59,150,506,112,92
P7_93,2016,Q3,Odisha,Cuttack,Nutrition Program,Kerala Health Department,211705,23215,165,1267,495,15,73
P7_94,2015,Q2,Kerala,Kochi,TB Control,NHM Odisha,152666,30287,94,2161,715,149,96
P7_95,2016,Q1,Odisha,Bhubaneswar,Malaria Control,State Health Society Rajasthan,87130,29157,213,3715,351,118,68
P7_96,2017,Q1,Rajasthan,Udaipur,Malaria Control,Punjab Health Mission,256382,6490,245,3069,572,27,82
P7_97,2017,Q1,Kerala,Thrissur,Child Immunization,Assam NRHM,337461,18127,127,1728,111,133,68
P7_98,2017,Q3,Assam,Dibrugarh,TB Control,Punjab Health Mission,323718,30186,128,1970,412,43,76
P7_99,2015,Q1,Assam,Guwahati,Maternal Health,Assam NRHM,123979,25287,164,2184,233,69,69
P7_100,2018,Q2,Assam,Guwahati,Malaria Control,Assam NRHM,45176,13879,116,365,628,124,81
P7_101,2016,Q2,Assam,Guwahati,Maternal Health,NHM Odisha,206953,6770,188,2259,311,132,94
P7_102,2018,Q4,Odisha,Cuttack,Nutrition Program,CARE India,199359,31807,100,1016,254,36,63
P7_103,2015,Q1,Odisha,Cuttack,Malaria Control,Punjab Health Mission,276928,31055,90,1137,652,82,87
P7_104,2015,Q1,Kerala,Kozhikode,TB Control,Punjab Health Mission,135096,17472,99,1739,752,25,62
P7_105,2017,Q3,Odisha,Puri,Nutrition Program,State Health Society Rajasthan,256497,38584,183,2836,67,162,64
P7_106,2017,Q2,Punjab,Patiala,Nutrition Program,Assam NRHM,65073,12760,222,1936,130,34,69
P7_107,2018,Q1,Odisha,Puri,Maternal Health,Punjab Health Mission,359467,19456,117,2567,497,97,88
P7_108,2018,Q2,Assam,Dibrugarh,Maternal Health,NHM Odisha,92407,6425,30,4197,678,86,71
P7_109,2017,Q2,Kerala,Kochi,Nutrition Program,Assam NRHM,82934,19089,29,1483,131,39,84
P7_110,2018,Q3,Rajasthan,Udaipur,Maternal Health,Punjab Health Mission,155664,43254,144,1689,516,105,84
P7_111,2015,Q3,Rajasthan,Udaipur,TB Control,NHM Odisha,92095,39284,116,3545,566,164,63
P7_112,2016,Q3,Assam,Guwahati,TB Control,UNICEF India,319125,8542,249,2963,726,59,62
P7_113,2018,Q3,Assam,Silchar,Malaria Control,CARE India,265380,31738,245,1391,207,196,75
P7_114,2018,Q4,Assam,Guwahati,Malaria Control,Punjab Health Mission,297960,15349,209,2832,213,40,83
P7_115,2016,Q4,Kerala,Thrissur,Nutrition Program,Assam NRHM,199515,39147,115,4636,379,80,83
P7_116,2017,Q3,Odisha,Bhubaneswar,Nutrition Program,NHM Odisha,163597,44122,45,923,755,107,74
P7_117,2017,Q3,Odisha,Cuttack,Nutrition Program,Kerala Health Department,373162,23807,101,674,771,127,75
P7_118,2015,Q3,Odisha,Puri,Nutrition Program,State Health Society Rajasthan,377464,34344,236,1134,215,130,64
P7_119,2018,Q2,Punjab,Patiala,Child Immunization,Punjab Health Mission,316298,36662,178,2982,200,68,94
P7_120,2018,Q2,Rajasthan,Udaipur,Child Immunization,UNICEF India,375991,15060,220,3532,589,164,70
P7_121,2016,Q2,Rajasthan,Jaipur,Nutrition Program,State Health Society Rajasthan,70595,25499,69,670,372,187,91
P7_122,2015,Q2,Assam,Silchar,Child Immunization,UNICEF India,88942,5229,167,4512,505,137,84
P7_123,2015,Q2,Rajasthan,Udaipur,Malaria Control,CARE India,164104,16682,133,1119,658,186,70
P7_124,2015,Q1,Kerala,Kochi,Child Immunization,State Health Society Rajasthan,142687,49017,248,4020,207,5,62
P7_125,2016,Q2,Odisha,Puri,Malaria Control,NHM Odisha,155122,25130,205,3810,717,30,82
P7_126,2017,Q4,Odisha,Bhubaneswar,Child Immunization,CARE India,145592,40788,65,4146,259,196,82
P7_127,2016,Q3,Punjab,Patiala,Child Immunization,State Health Society Rajasthan,387611,30073,236,2212,484,65,86
P7_128,2017,Q4,Rajasthan,Jodhpur,Maternal Health,NHM Odisha,161012,26303,196,3069,662,178,75
P7_129,2016,Q4,Odisha,Bhubaneswar,Child Immunization,Kerala Health Department,174443,41243,129,3655,643,1,76
P7_130,2016,Q3,Kerala,Thrissur,TB Control,NHM Odisha,338695,27452,163,4723,485,79,73
P7_131,2016,Q2,Kerala,Thrissur,Child Immunization,Kerala Health Department,291458,45639,221,1411,472,167,73
P7_132,2018,Q1,Odisha,Puri,Child Immunization,UNICEF India,53488,39576,219,3817,334,80,89
P7_133,2016,Q1,Rajasthan,Jodhpur,Child Immunization,NHM Odisha,102275,24467,147,1734,533,148,87
P7_134,2018,Q4,Rajasthan,Jodhpur,Nutrition Program,UNICEF India,230048,38847,83,114,229,183,72
P7_135,2016,Q2,Punjab,Amritsar,Nutrition Program,CARE India,67320,22058,191,1886,313,86,88
P7_136,2016,Q1,Odisha,Bhubaneswar,TB Control,Kerala Health Department,171740,42825,142,3448,549,57,65
P7_137,2015,Q3,Rajasthan,Jodhpur,Maternal Health,State Health Society Rajasthan,68966,5271,102,212,134,2,84
P7_138,2018,Q4,Punjab,Patiala,Malaria Control,State Health Society Rajasthan,53337,37321,182,2097,788,175,65
P7_139,2015,Q1,Punjab,Patiala,Malaria Control,Kerala Health Department,302826,38421,193,3071,266,168,81
P7_140,2018,Q4,Rajasthan,Udaipur,Nutrition Program,State Health Society Rajasthan,41844,16497,101,1812,494,112,89
P7_141,2018,Q4,Odisha,Cuttack,Nutrition Program,UNICEF India,224989,6939,198,3352,569,98,79
P7_142,2016,Q1,Odisha,Puri,Child Immunization,CARE India,282409,18413,243,4914,350,50,62
P7_143,2015,Q2,Rajasthan,Jodhpur,Nutrition Program,Assam NRHM,87482,40421,208,4313,625,38,81
P7_144,2018,Q1,Odisha,Puri,TB Control,Assam NRHM,40025,8946,121,2147,500,48,60
P7_145,2018,Q3,Punjab,Amritsar,Malaria Control,Kerala Health Department,227060,41821,72,4269,591,135,86
P7_146,2018,Q2,Punjab,Amritsar,Child Immunization,UNICEF India,251278,26220,84,3923,318,38,97
P7_147,2015,Q1,Odisha,Puri,Nutrition Program,Kerala Health Department,304437,28657,71,4785,632,188,80
P7_148,2017,Q4,Assam,Silchar,TB Control,CARE India,160765,10279,159,1782,403,93,81
P7_149,2015,Q3,Punjab,Patiala,Malaria Control,UNICEF India,344136,14736,113,908,181,131,98
P7_150,2018,Q1,Rajasthan,Jodhpur,Child Immunization,Punjab Health Mission,358316,47348,189,2531,465,0,80
P7_151,2015,Q1,Punjab,Amritsar,Maternal Health,Kerala Health Department,251273,42534,85,1648,198,120,74
P7_152,2015,Q2,Punjab,Patiala,TB Control,Punjab Health Mission,167772,24174,99,4588,646,90,69
P7_153,2017,Q1,Assam,Guwahati,Malaria Control,CARE India,241292,22762,69,4330,223,153,80
P7_154,2016,Q4,Rajasthan,Udaipur,Nutrition Program,Assam NRHM,188306,20720,41,4195,75,89,92
P7_155,2016,Q3,Kerala,Kozhikode,Malaria Control,CARE India,279500,33847,170,2573,171,58,66
P7_156,2016,Q4,Kerala,Thrissur,Maternal Health,Punjab Health Mission,310309,33214,230,1898,350,38,79
P7_157,2018,Q1,Assam,Silchar,Malaria Control,Assam NRHM,389389,44787,82,1419,523,112,70
P7_158,2015,Q3,Kerala,Thrissur,TB Control,Punjab Health Mission,215815,18742,133,3587,649,161,96
P7_159,2016,Q3,Assam,Silchar,Nutrition Program,State Health Society Rajasthan,332342,44381,237,2372,561,8,77
P7_160,2015,Q3,Odisha,Bhubaneswar,Nutrition Program,UNICEF India,367657,40500,106,526,139,87,96
P7_161,2016,Q1,Odisha,Puri,Malaria Control,Kerala Health Department,293947,49356,243,4275,405,135,70
P7_162,2015,Q1,Kerala,Kochi,Maternal Health,State Health Society Rajasthan,311278,35136,204,557,504,61,96
P7_163,2016,Q1,Kerala,Thrissur,Maternal Health,Assam NRHM,149528,18143,140,2344,468,129,63
P7_164,2016,Q1,Kerala,Kozhikode,Maternal Health,NHM Odisha,189975,36608,64,668,368,11,73
P7_165,2016,Q4,Kerala,Thrissur,Child Immunization,UNICEF India,391272,20414,147,3790,617,94,71
P7_166,2015,Q1,Odisha,Bhubaneswar,Malaria Control,Assam NRHM,324097,37106,239,4443,586,112,76
P7_167,2018,Q2,Rajasthan,Udaipur,Malaria Control,Assam NRHM,293242,8058,180,4101,485,197,74
P7_168,2018,Q3,Kerala,Kochi,TB Control,Kerala Health Department,150673,31278,167,799,661,92,90
P7_169,2015,Q2,Assam,Silchar,Child Immunization,CARE India,281401,25627,123,2898,726,110,83
P7_170,2016,Q1,Kerala,Kochi,Maternal Health,Punjab Health Mission,125533,33988,151,3036,392,52,81
P7_171,2018,Q3,Kerala,Kozhikode,Maternal Health,Kerala Health Department,161662,45757,104,2262,405,36,73
P7_172,2015,Q4,Rajasthan,Udaipur,TB Control,Assam NRHM,63178,5441,108,199,70,105,67
P7_173,2018,Q1,Odisha,Bhubaneswar,Nutrition Program,Punjab Health Mission,113936,31152,177,251,167,171,64
P7_174,2017,Q3,Punjab,Amritsar,Maternal Health,Punjab Health Mission,156478,46448,169,648,132,120,63
P7_175,2018,Q3,Punjab,Patiala,Maternal Health,NHM Odisha,280920,29352,88,1092,477,61,65
P7_176,2017,Q3,Rajasthan,Udaipur,TB Control,Kerala Health Department,211763,33187,129,362,484,23,76
P7_177,2015,Q1,Assam,Guwahati,TB Control,Punjab Health Mission,219701,21243,197,3206,376,7,74
P7_178,2018,Q1,Kerala,Thrissur,Nutrition Program,Punjab Health Mission,278353,46189,119,3021,493,181,90
P7_179,2015,Q1,Assam,Dibrugarh,Nutrition Program,State Health Society Rajasthan,350379,25681,144,540,646,5,94
