Program_ID,Year,Quarter,State,District,Health_Program,Data_Source,Population_Covered,Households_Served,ASHA_Involved,Patients_Treated,Vaccination_Sessions,Severe_Cases,Recovery_Rate_%
P20_58,2016,Q4,Assam,Dibrugarh,Malaria Control,UNICEF India,142554,35946,218,3771,354,197,85
P20_59,2014,Q2,Assam,Silchar,Nutrition Program,State Health Society Rajasthan,65063,31394,85,169,198,10,86
P20_60,2017,Q4,Rajasthan,Jaipur,Malaria Control,UNICEF India,246333,28786,239,380,654,167,80
P20_61,2014,Q1,Rajasthan,Jaipur,Maternal Health,Assam NRHM,352235,10015,61,917,382,26,65
P20_62,2017,Q3,Odisha,Puri,Maternal Health,CARE India,121213,32258,207,3316,486,18,79
P20_63,2017,Q3,Odisha,Puri,Nutrition Program,Kerala Health Department,334390,38174,107,2818,217,95,82
P20_64,2014,Q3,Assam,Dibrugarh,TB Control,CARE India,369910,5483,69,2195,743,4,67
P20_65,2014,Q2,Punjab,Patiala,Maternal Health,Punjab Health Mission,363654,45531,161,1093,174,81,70
P20_66,2015,Q1,Punjab,Amritsar,TB Control,UNICEF India,83384,45981,84,108,620,149,60
P20_67,2017,Q1,Rajasthan,Jodhpur,Nutrition Program,Kerala Health Department,90032,16756,62,1618,312,165,77
P20_68,2016,Q2,Odisha,Bhubaneswar,Nutrition Program,Kerala Health Department,157998,30203,109,1495,728,91,86
P20_69,2016,Q2,Odisha,Bhubaneswar,Maternal Health,CARE India,317542,19768,48,921,259,34,92
P20_70,2016,Q2,Kerala,Kochi,Maternal Health,CARE India,111972,14358,153,1037,441,87,72
P20_71,2015,Q3,Assam,Dibrugarh,TB Control,Punjab Health Mission,347334,7360,219,3590,482,3,65
P20_72,2016,Q1,Assam,Silchar,Child Immunization,Punjab Health Mission,202061,10044,232,1785,766,191,80
P20_73,2016,Q4,Odisha,Cuttack,Malaria Control,Assam NRHM,293263,12748,202,3141,429,163,87
P20_74,2017,Q2,Punjab,Amritsar,Malaria Control,UNICEF India,326967,11842,25,1043,747,192,81
P20_75,2014,Q4,Odisha,Bhubaneswar,Maternal Health,CARE India,123839,39739,198,393,128,194,85
P20_76,2015,Q2,Kerala,Thrissur,Maternal Health,Kerala Health Department,290435,44924,92,946,635,188,83
P20_77,2017,Q3,Punjab,Amritsar,Nutrition Program,Assam NRHM,118538,38730,141,1320,643,68,83
P20_78,2016,Q3,Punjab,Patiala,Child Immunization,Assam NRHM,95281,43333,38,4546,530,193,97
P20_79,2016,Q1,Punjab,Amritsar,TB Control,Kerala Health Department,269459,25211,26,182,711,12,78
P20_80,2014,Q4,Punjab,Ludhiana,Maternal Health,Kerala Health Department,341847,42173,241,2969,53,70,77
P20_81,2014,Q2,Assam,Guwahati,TB Control,NHM Odisha,75616,42822,219,1919,401,32,94
P20_82,2016,Q3,Kerala,Kochi,Nutrition Program,NHM Odisha,223142,27177,230,2515,351,23,80
P20_83,2016,Q3,Rajasthan,Jodhpur,Nutrition Program,CARE India,193366,35057,82,4921,726,11,82
P20_84,2017,Q1,Assam,Dibrugarh,Nutrition Program,NHM Odisha,346649,37269,136,1180,56,86,90
P20_85,2017,Q4,Kerala,Thrissur,Maternal Health,State Health Society Rajasthan,270767,14611,47,2416,68,57,92
P20_86,2017,Q4,Kerala,Kochi,Maternal Health,State Health Society Rajasthan,44714,40614,206,2767,395,16,95
P20_87,2017,Q2,Rajasthan,Udaipur,Nutrition Program,CARE India,108229,28182,137,4873,389,46,66
P20_88,2015,Q2,Rajasthan,Jodhpur,Nutrition Program,UNICEF India,164981,38427,231,3979,114,178,77
P20_89,2016,Q2,Rajasthan,Udaipur,Child Immunization,Punjab Health Mission,258704,8487,100,1178,322,64,84
P20_90,2014,Q2,Odisha,Cuttack,Child Immunization,Assam NRHM,316000,6088,206,1386,465,17,89
P20_91,2014,Q1,Kerala,Thrissur,TB Control,Assam NRHM,331058,33728,70,2723,161,175,97
P20_92,2017,Q3,Kerala,Kozhikode,TB Control,Assam NRHM,395217,25498,141,2172,379,161,72
P20_93,2017,Q1,Punjab,Ludhiana,Maternal Health,NHM Odisha,398152,30174,129,1035,72,78,68
P20_94,2014,Q4,Punjab,Ludhiana,Malaria Control,State Health Society Rajasthan,318819,14402,247,1029,716,77,64
P20_95,2016,Q4,Odisha,Bhubaneswar,Maternal Health,CARE India,111783,14788,180,3670,758,29,91
P20_96,2015,Q1,Assam,Dibrugarh,Maternal Health,NHM Odisha,156968,9871,243,4654,279,107,74
P20_97,2016,Q2,Punjab,Ludhiana,Child Immunization,UNICEF India,390004,18954,78,1009,564,65,98
P20_98,2014,Q4,Assam,Silchar,Child Immunization,State Health Society Rajasthan,372325,20990,234,1152,551,136,89
P20_99,2017,Q3,Assam,Dibrugarh,Nutrition Program,Kerala Health Department,105060,20881,226,4840,702,26,90
P20_100,2014,Q4,Rajasthan,Jaipur,Child Immunization,CARE India,215789,34129,213,4669,535,76,63
P20_101,2017,Q2,Assam,Dibrugarh,Malaria Control,Kerala Health Department,109027,49846,60,1798,157,102,84
P20_102,2016,Q3,Punjab,Patiala,Child Immunization,CARE India,269648,30411,170,4612,727,166,95
P20_103,2017,Q2,Kerala,Kochi,TB Control,Assam NRHM,295940,11315,83,1147,292,79,75
P20_104,2016,Q3,Assam,Silchar,Malaria Control,Assam NRHM,256766,25287,214,1942,483,51,96
P20_105,2017,Q3,Rajasthan,Jaipur,Maternal Health,Kerala Health Department,228377,47526,176,754,292,13,83
P20_106,2014,Q3,Odisha,Cuttack,TB Control,Punjab Health Mission,204115,8113,65,3228,276,167,60
P20_107,2015,Q3,Punjab,Patiala,TB Control,NHM Odisha,178969,42483,244,4985,456,79,85
P20_108,2014,Q3,Odisha,Puri,Maternal Health,CARE India,122825,9617,217,4614,113,83,69
P20_109,2016,Q3,Rajasthan,Jaipur,TB Control,Kerala Health Department,205372,27891,207,674,469,125,75
P20_110,2017,Q2,Rajasthan,Jaipur,TB Control,UNICEF India,71286,30140,83,1285,696,50,94
P20_111,2017,Q1,Punjab,Patiala,Malaria Control,UNICEF India,364421,16107,230,3429,489,65,82
P20_112,2015,Q4,Punjab,Ludhiana,Child Immunization,CARE India,98327,39124,203,3739,361,153,97
P20_113,2015,Q2,Punjab,Patiala,Malaria Control,UNICEF India,87849,27813,163,2886,276,63,68
P20_114,2015,Q1,Kerala,Thrissur,Child Immunization,NHM Odisha,117733,18522,202,1873,355,36,60
P20_115,2015,Q3,Assam,Dibrugarh,Malaria Control,CARE India,100438,22931,22,3555,155,143,77
P20_116,2015,Q4,Kerala,Kozhikode,Nutrition Program,Punjab Health Mission,371347,35119,195,876,466,78,82
P20_117,2015,Q3,Punjab,Amritsar,Child Immunization,CARE India,299831,23355,214,3719,75,38,81
P20_118,2015,Q1,Punjab,Ludhiana,Maternal Health,State Health Society Rajasthan,351073,38407,52,3888,399,1,76
P20_119,2017,Q2,Kerala,Kozhikode,Malaria Control,NHM Odisha,54818,42034,216,2591,117,165,69
P20_120,2014,Q3,Punjab,Patiala,Child Immunization,Assam NRHM,237677,29549,91,3537,55,52,91
P20_121,2017,Q3,Odisha,Bhubaneswar,Nutrition Program,Assam NRHM,119909,42083,193,2400,696,191,68
P20_122,2014,Q4,Kerala,Thrissur,Nutrition Program,CARE India,201253,33045,199,4663,494,72,72
P20_123,2015,Q2,Kerala,Thrissur,TB Control,Assam NRHM,275992,16160,83,2504,680,22,62
P20_124,2016,Q2,Odisha,Cuttack,Malaria Control,State Health Society Rajasthan,194092,43479,148,1305,299,116,80
P20_125,2017,Q3,Assam,Guwahati,Child Immunization,Kerala Health Department,108685,28057,143,1510,727,104,70
P20_126,2015,Q1,Odisha,Bhubaneswar,TB Control,Kerala Health Department,107177,40296,209,120,424,103,97
P20_127,2014,Q1,Punjab,Amritsar,Maternal Health,Punjab Health Mission,200407,33710,128,2532,192,18,87
P20_128,2016,Q2,Punjab,Patiala,Malaria Control,Assam NRHM,356074,17925,141,4913,399,129,73
P20_129,2015,Q3,Rajasthan,Udaipur,Malaria Control,NHM Odisha,216720,31882,64,341,452,106,95
P20_130,2016,Q3,Punjab,Patiala,Child Immunization,State Health Society Rajasthan,111826,46941,237,3009,493,96,65
P20_131,2017,Q2,Odisha,Bhubaneswar,Child Immunization,Punjab Health Mission,380740,8338,28,2308,536,164,86
P20_132,2016,Q1,Punjab,Patiala,Child Immunization,Punjab Health Mission,215561,17697,146,4915,560,195,71
P20_133,2017,Q3,Odisha,Puri,Nutrition Program,State Health Society Rajasthan,192577,5097,26,3717,117,188,77
P20_134,2015,Q2,Kerala,Kochi,TB Control,Assam NRHM,58932,16823,225,2265,64,40,94
P20_135,2015,Q4,Odisha,Bhubaneswar,Child Immunization,Kerala Health Department,176960,11360,125,1717,431,137,85
P20_136,2015,Q3,Assam,Guwahati,Child Immunization,CARE India,317153,41312,80,2482,626,66,73
P20_137,2015,Q3,Odisha,Cuttack,TB Control,Assam NRHM,67686,16519,180,2476,182,116,63
P20_138,2016,Q1,Punjab,Amritsar,Child Immunization,NHM Odisha,368494,25122,144,2396,99,138,65
P20_139,2014,Q2,Kerala,Kozhikode,Child Immunization,NHM Odisha,159364,36429,157,3404,659,111,61
P20_140,2016,Q3,Odisha,Puri,TB Control,Punjab Health Mission,260671,17327,127,1577,481,130,98
P20_141,2014,Q1,Kerala,Thrissur,Maternal Health,Kerala Health Department,136112,43696,249,1161,276,37,73
P20_142,2014,Q3,Kerala,Kozhikode,TB Control,UNICEF India,205113,23304,174,2783,605,54,87
P20_143,2016,Q3,Kerala,Thrissur,Malaria Control,NHM Odisha,366023,6091,103,234,442,58,93
P20_144,2014,Q3,Odisha,Cuttack,Maternal Health,UNICEF India,48975,29785,39,456,602,169,66
P20_145,2017,Q4,Kerala,Kochi,Child Immunization,State Health Society Rajasthan,98423,32625,29,668,773,173,73
P20_146,2016,Q3,Assam,Guwahati,Child Immunization,Assam NRHM,377538,30306,37,4506,314,37,76
P20_147,2014,Q1,Rajasthan,Jaipur,Malaria Control,Kerala Health Department,156360,31612,37,967,110,110,91
P20_148,2015,Q3,Assam,Silchar,Nutrition Program,CARE India,328044,39171,120,850,780,33,89
P20_149,2016,Q3,Rajasthan,Jodhpur,Malaria Control,CARE India,54830,27464,96,3250,692,35,77
P20_150,2014,Q4,Assam,Silchar,TB Control,NHM Odisha,187756,38324,190,1973,682,56,82
P20_151,2014,Q1,Kerala,Thrissur,Maternal Health,Assam NRHM,84195,23132,161,2896,306,2,88
P20_152,2015,Q3,Odisha,Puri,Maternal Health,State Health Society Rajasthan,333225,8442,29,3160,95,124,79
P20_153,2014,Q2,Punjab,Patiala,Child Immunization,Punjab Health Mission,211461,37086,72,3557,439,183,93
P20_154,2015,Q4,Kerala,Kozhikode,Child Immunization,Assam NRHM,54940,28912,131,1591,213,170,67
P20_155,2017,Q2,Odisha,Bhubaneswar,Nutrition Program,State Health Society Rajasthan,61205,16882,63,2956,324,182,71
P20_156,2015,Q4,Punjab,Amritsar,TB Control,State Health Society Rajasthan,64504,41773,193,1787,509,144,71
P20_157,2015,Q1,Kerala,Thrissur,TB Control,Kerala Health Department,90687,14420,115,3046,316,186,68
P20_158,2016,Q2,Assam,Guwahati,Malaria Control,UNICEF India,207260,11427,138,1396,373,43,94
P20_159,2016,Q1,Punjab,Ludhiana,TB Control,UNICEF India,147010,29479,38,2544,605,110,88
P20_160,2014,Q3,Punjab,Amritsar,Malaria Control,CARE India,122082,44932,196,4418,186,48,90
P20_161,2017,Q4,Kerala,Kozhikode,Malaria Control,Assam NRHM,254522,23646,189,3701,464,13,70
P20_162,2015,Q4,Kerala,Thrissur,Maternal Health,Kerala Health Department,176653,15705,81,2951,51,19,92
P20_163,2015,Q3,Odisha,Puri,Nutrition Program,State Health Society Rajasthan,49109,28213,190,3592,727,72,64
P20_164,2017,Q1,Rajasthan,Jodhpur,Child Immunization,Kerala Health Department,235298,25814,229,223,553,17,67
P20_165,2017,Q2,Kerala,Thrissur,Malaria Control,UNICEF India,344591,6552,229,156,738,176,69
P20_166,2015,Q3,Punjab,Patiala,TB Control,CARE India,78626,11168,227,4993,691,109,68
P20_167,2017,Q3,Odisha,Cuttack,Nutrition Program,Assam NRHM,301302,44123,167,3241,73,142,84
P20_168,2014,Q2,Rajasthan,Jodhpur,Maternal Health,Punjab Health Mission,137752,37426,114,4297,492,162,75
P20_169,2016,Q4,Odisha,Cuttack,Malaria Control,CARE India,359915,40352,130,3127,120,18,78
P20_170,2015,Q3,Kerala,Kozhikode,Nutrition Program,UNICEF India,301669,17198,134,3096,374,0,80
P20_171,2015,Q2,Punjab,Ludhiana,Malaria Control,State Health Society Rajasthan,126917,29610,143,4193,266,100,60
P20_172,2014,Q2,Kerala,Kochi,Malaria Control,UNICEF India,166593,30381,20,3133,250,21,62
P20_173,2016,Q3,Assam,Guwahati,Nutrition Program,UNICEF India,87417,35972,220,758,661,131,70
P20_174,2014,Q4,Odisha,Cuttack,TB Control,Assam NRHM,79258,36228,202,3015,588,16,67
P20_175,2017,Q4,Punjab,Patiala,Maternal Health,Punjab Health Mission,242977,40803,167,2092,443,22,60
P20_176,2015,Q2,Odisha,Cuttack,Child Immunization,Punjab Health Mission,280676,33898,224,4689,391,40,94
P20_177,2016,Q2,Assam,Silchar,Maternal Health,Assam NRHM,323108,35838,237,3931,218,23,72
P20_178,2017,Q1,Punjab,Patiala,TB Control,State Health Society Rajasthan,353487,24597,43,4014,673,165,61
P20_179,2015,Q3,Assam,Guwahati,Nutrition Program,NHM Odisha,74241,39584,30,4796,559,30,67
