Program_ID,Year,Quarter,State,District,Health_Program,Data_Source,Population_Covered,Households_Served,ASHA_Involved,Patients_Treated,Vaccination_Sessions,Severe_Cases,Recovery_Rate_%
P26_61,2022,Q4,Assam,Guwahati,Malaria Control,Assam NRHM,216396,7158,27,1257,341,55,87
P26_62,2022,Q1,Kerala,Thrissur,TB Control,UNICEF India,309985,27313,94,2691,95,27,79
P26_63,2022,Q2,Odisha,Cuttack,Child Immunization,CARE India,135267,27528,146,1830,244,46,95
P26_64,2022,Q1,Punjab,Amritsar,Malaria Control,CARE India,392294,15778,211,4032,633,27,82
P26_65,2021,Q3,Kerala,Thrissur,Malaria Control,State Health Society Rajasthan,293883,46273,185,885,214,69,77
P26_66,2023,Q4,Rajasthan,Udaipur,Child Immunization,CARE India,65298,29882,222,3043,64,56,96
P26_67,2021,Q3,Rajasthan,Jaipur,Child Immunization,Punjab Health Mission,228749,36469,90,4929,342,155,95
P26_68,2022,Q2,Odisha,Cuttack,Nutrition Program,State Health Society Rajasthan,381804,19322,34,1611,785,176,75
P26_69,2021,Q1,Kerala,Thrissur,Nutrition Program,Assam NRHM,211407,44722,52,2250,96,112,69
P26_70,2021,Q4,Assam,Dibrugarh,TB Control,UNICEF India,74292,33431,173,4212,648,166,69
P26_71,2023,Q4,Punjab,Patiala,Maternal Health,Kerala Health Department,307444,30803,222,303,577,20,78
P26_72,2023,Q4,Kerala,Kozhikode,Malaria Control,Kerala Health Department,176348,11525,36,4021,163,179,92
P26_73,2021,Q3,Assam,Silchar,Child Immunization,Kerala Health Department,185843,19739,131,4618,615,3,71
P26_74,2023,Q1,Odisha,Cuttack,Malaria Control,UNICEF India,42395,45520,222,1982,210,124,78
P26_75,2022,Q3,Punjab,Ludhiana,Nutrition Program,Punjab Health Mission,356629,9645,103,2460,612,129,69
P26_76,2021,Q2,Punjab,Ludhiana,TB Control,UNICEF India,332989,32735,38,631,114,183,83
P26_77,2021,Q3,Punjab,Patiala,Maternal Health,Assam NRHM,54520,44735,219,2744,652,126,96
P26_78,2021,Q1,Punjab,Amritsar,TB Control,CARE India,364787,8426,174,1431,564,123,83
P26_79,2021,Q4,Rajasthan,Jaipur,TB Control,Punjab Health Mission,277553,35151,99,1700,64,189,60
P26_80,2022,Q4,Rajasthan,Jaipur,Malaria Control,NHM Odisha,55108,47200,137,3378,757,175,79
P26_81,2022,Q2,Assam,Silchar,Maternal Health,Assam NRHM,339718,42234,30,596,245,199,86
P26_82,2022,Q4,Rajasthan,Jodhpur,Child Immunization,UNICEF India,275051,21880,240,3886,73,62,90
P26_83,2022,Q4,Kerala,Kochi,Malaria Control,CARE India,311814,13988,59,3666,488,159,72
P26_84,2021,Q4,Punjab,Amritsar,TB Control,NHM Odisha,176977,41375,240,3447,495,163,76
P26_85,2022,Q1,Assam,Dibrugarh,Maternal Health,CARE India,349771,7027,240,2070,260,133,75
P26_86,2021,Q1,Kerala,Thrissur,Child Immunization,State Health Society Rajasthan,364796,46819,192,1295,616,153,83
P26_87,2023,Q2,Odisha,Puri,Child Immunization,UNICEF India,367666,5312,90,244,349,165,95
P26_88,2023,Q3,Assam,Dibrugarh,Nutrition Program,NHM Odisha,316883,48549,150,3957,347,195,79
P26_89,2023,Q1,Punjab,Patiala,Nutrition Program,Assam NRHM,121280,34962,206,1964,359,26,90
P26_90,2021,Q3,Assam,Silchar,Child Immunization,Punjab Health Mission,138386,22173,34,3475,673,137,92
P26_91,2022,Q2,Rajasthan,Udaipur,Maternal Health,UNICEF India,378485,36410,101,4232,460,172,76
P26_92,2022,Q2,Rajasthan,Udaipur,Maternal Health,UNICEF India,180743,26686,85,1044,237,83,80
P26_93,2021,Q2,Assam,Silchar,Malaria Control,Punjab Health Mission,357297,11234,172,2280,708,9,74
P26_94,2022,Q1,Kerala,Kochi,Malaria Control,Kerala Health Department,70024,34142,241,4354,409,180,89
P26_95,2021,Q4,Assam,Dibrugarh,Malaria Control,Punjab Health Mission,293683,44586,69,1621,408,127,92
P26_96,2023,Q2,Rajasthan,Jaipur,Malaria Control,NHM Odisha,263633,30285,120,2007,499,64,69
P26_97,2021,Q3,Assam,Dibrugarh,Malaria Control,CARE India,314157,40126,239,443,743,27,94
P26_98,2022,Q3,Punjab,Patiala,Nutrition Program,UNICEF India,193300,5398,76,3262,126,68,90
P26_99,2021,Q2,Rajasthan,Jaipur,Nutrition Program,State Health Society Rajasthan,381795,48888,76,579,337,173,72
P26_100,2021,Q3,Odisha,Cuttack,Malaria Control,State Health Society Rajasthan,221923,47072,250,425,297,200,83
P26_101,2021,Q1,Kerala,Thrissur,Malaria Control,Punjab Health Mission,124519,39807,29,4231,523,53,97
P26_102,2022,Q4,Odisha,Puri,Malaria Control,Assam NRHM,312002,27493,69,2845,64,4,67
P26_103,2023,Q2,Odisha,Cuttack,Nutrition Program,Punjab Health Mission,127631,35024,128,1796,92,99,64
P26_104,2021,Q2,Assam,Guwahati,TB Control,UNICEF India,65245,9994,74,716,767,154,69
P26_105,2022,Q4,Assam,Silchar,TB Control,UNICEF India,266471,10437,107,2593,437,51,91
P26_106,2021,Q4,Assam,Silchar,Child Immunization,Assam NRHM,220452,17166,160,4121,60,69,74
P26_107,2022,Q1,Assam,Dibrugarh,Maternal Health,Assam NRHM,104367,9449,166,4604,297,193,72
P26_108,2022,Q4,Odisha,Puri,Nutrition Program,Punjab Health Mission,339255,23959,200,171,54,92,89
P26_109,2023,Q3,Kerala,Kochi,Maternal Health,CARE India,164456,39854,102,3224,675,2,84
P26_110,2022,Q2,Punjab,Patiala,Malaria Control,CARE India,229067,10810,236,2977,557,49,89
P26_111,2022,Q4,Odisha,Cuttack,Maternal Health,Punjab Health Mission,115455,11484,201,4284,588,121,63
P26_112,2022,Q1,Rajasthan,Jodhpur,Nutrition Program,State Health Society Rajasthan,281713,42581,95,1375,406,155,67
P26_113,2023,Q1,Assam,Dibrugarh,Nutrition Program,NHM Odisha,298779,14867,28,352,130,188,89
P26_114,2021,Q1,Rajasthan,Jaipur,Nutrition Program,UNICEF India,200056,30344,173,4586,230,94,87
P26_115,2023,Q2,Kerala,Kozhikode,Maternal Health,State Health Society Rajasthan,215030,13298,229,2449,624,76,84
P26_116,2022,Q3,Assam,Guwahati,Malaria Control,Punjab Health Mission,240094,34586,132,2764,594,57,96
P26_117,2023,Q3,Punjab,Patiala,Maternal Health,UNICEF India,170329,21077,204,431,204,187,72
P26_118,2023,Q2,Kerala,Kochi,Maternal Health,Kerala Health Department,109396,46502,219,4219,436,92,80
P26_119,2021,Q4,Punjab,Patiala,TB Control,Punjab Health Mission,230762,20961,180,2048,765,17,93
P26_120,2022,Q2,Punjab,Ludhiana,Nutrition Program,NHM Odisha,346917,15463,141,2809,304,58,72
P26_121,2022,Q3,Kerala,Thrissur,Maternal Health,Kerala Health Department,112723,6357,189,2925,523,188,97
P26_122,2021,Q1,Assam,Silchar,TB Control,State Health Society Rajasthan,222734,13590,189,749,80,21,81
P26_123,2023,Q1,Rajasthan,Udaipur,Malaria Control,CARE India,182014,29739,87,4094,455,67,85
P26_124,2022,Q3,Assam,Silchar,Child Immunization,NHM Odisha,185155,44875,210,3603,724,110,76
P26_125,2021,Q4,Odisha,Cuttack,Malaria Control,State Health Society Rajasthan,258253,29838,185,368,241,90,80
P26_126,2023,Q4,Rajasthan,Udaipur,TB Control,State Health Society Rajasthan,181489,19986,169,983,539,110,62
P26_127,2021,Q3,Odisha,Bhubaneswar,TB Control,CARE India,296176,35440,166,2425,327,90,77
P26_128,2022,Q1,Rajasthan,Udaipur,TB Control,NHM Odisha,316709,38382,110,2298,258,6,66
P26_129,2023,Q1,Punjab,Ludhiana,Malaria Control,NHM Odisha,251225,28479,38,2430,246,0,93
P26_130,2023,Q2,Assam,Silchar,TB Control,Kerala Health Department,334356,5219,101,330,159,151,97
P26_131,2023,Q1,Punjab,Patiala,Nutrition Program,State Health Society Rajasthan,257945,15539,85,1284,333,167,81
P26_132,2023,Q2,Odisha,Cuttack,Nutrition Program,NHM Odisha,76219,33749,176,1405,148,84,80
P26_133,2023,Q1,Odisha,Cuttack,Nutrition Program,Punjab Health Mission,120277,36974,135,3535,755,171,65
P26_134,2021,Q2,Odisha,Cuttack,Child Immunization,UNICEF India,298127,5165,185,2845,401,78,98
P26_135,2021,Q3,Assam,Silchar,TB Control,CARE India,307188,45612,185,458,537,109,90
P26_136,2021,Q1,Rajasthan,Jodhpur,Malaria Control,Punjab Health Mission,59591,20824,38,4471,300,139,83
P26_137,2021,Q3,Rajasthan,Udaipur,Child Immunization,NHM Odisha,360732,15648,58,1423,655,150,69
P26_138,2022,Q1,Rajasthan,Udaipur,Malaria Control,NHM Odisha,163379,7812,26,4275,736,153,91
P26_139,2021,Q2,Odisha,Cuttack,Maternal Health,Kerala Health Department,173121,34695,84,3053,218,135,77
P26_140,2021,Q2,Punjab,Amritsar,Maternal Health,Kerala Health Department,341617,11168,114,2416,463,141,69
P26_141,2022,Q4,Punjab,Patiala,TB Control,Punjab Health Mission,315672,39894,204,1061,647,196,91
P26_142,2023,Q4,Rajasthan,Jodhpur,Maternal Health,Punjab Health Mission,306625,18391,164,2043,616,91,70
P26_143,2022,Q4,Odisha,Cuttack,Child Immunization,Kerala Health Department,119405,15992,119,1045,757,56,77
P26_144,2023,Q2,Assam,Dibrugarh,Child Immunization,NHM Odisha,365502,13828,167,4992,517,76,88
P26_145,2022,Q3,Punjab,Patiala,TB Control,State Health Society Rajasthan,253314,27417,219,2553,714,68,81
P26_146,2023,Q3,Kerala,Kozhikode,Maternal Health,NHM Odisha,79601,23174,181,175,543,64,84
P26_147,2022,Q1,Assam,Guwahati,Maternal Health,CARE India,285873,29726,40,2250,282,40,88
P26_148,2022,Q3,Punjab,Patiala,Child Immunization,Kerala Health Department,332018,24309,175,324,320,97,89
P26_149,2022,Q1,Assam,Silchar,TB Control,Kerala Health Department,87087,7406,130,3189,478,48,92
P26_150,2022,Q2,Odisha,Bhubaneswar,Maternal Health,Punjab Health Mission,206239,13204,101,3367,84,55,86
P26_151,2022,Q4,Punjab,Patiala,Maternal Health,Assam NRHM,195035,8588,136,947,352,150,63
P26_152,2021,Q4,Punjab,Patiala,Nutrition Program,Kerala Health Department,78598,41048,246,4109,687,77,93
P26_153,2022,Q4,Rajasthan,Udaipur,Nutrition Program,Punjab Health Mission,316264,27851,75,2308,490,10,83
P26_154,2021,Q2,Rajasthan,Jodhpur,Child Immunization,CARE India,76613,26698,205,3416,444,160,94
P26_155,2022,Q4,Kerala,Thrissur,Malaria Control,Assam NRHM,395903,44586,106,2311,454,87,62
P26_156,2022,Q4,Rajasthan,Jaipur,Maternal Health,CARE India,79482,16802,26,1795,631,114,89
P26_157,2023,Q3,Kerala,Thrissur,TB Control,Kerala Health Department,310701,20952,132,3349,175,107,63
P26_158,2021,Q3,Odisha,Cuttack,Maternal Health,Assam NRHM,176987,35461,131,2449,129,44,63
P26_159,2021,Q1,Punjab,Amritsar,Malaria Control,Punjab Health Mission,243489,11457,117,3461,268,119,89
P26_160,2022,Q4,Rajasthan,Udaipur,Malaria Control,State Health Society Rajasthan,107650,42176,62,2478,564,185,70
P26_161,2021,Q4,Kerala,Kochi,Child Immunization,CARE India,113220,30130,146,1664,296,92,68
P26_162,2021,Q4,Kerala,Kozhikode,Maternal Health,UNICEF India,217846,14418,174,2895,313,5,74
P26_163,2022,Q2,Punjab,Amritsar,Child Immunization,State Health Society Rajasthan,89518,14428,175,4346,204,63,89
P26_164,2021,Q2,Kerala,Kochi,TB Control,Kerala Health Department,165755,16338,75,4242,378,190,61
P26_165,2023,Q2,Punjab,Amritsar,Child Immunization,State Health Society Rajasthan,140252,48620,72,1466,699,192,92
P26_166,2023,Q4,Odisha,Cuttack,Nutrition Program,NHM Odisha,336463,16923,174,1092,660,5,93
P26_167,2023,Q4,Rajasthan,Udaipur,Child Immunization,CARE India,201898,29312,176,4917,278,65,86
P26_168,2021,Q3,Rajasthan,Jodhpur,Child Immunization,Punjab Health Mission,348063,35849,103,2879,655,36,75
P26_169,2021,Q2,Assam,Guwahati,Malaria Control,Kerala Health Department,90879,7689,86,4899,471,11,98
P26_170,2023,Q4,Odisha,Cuttack,Nutrition Program,State Health Society Rajasthan,283642,44609,168,3846,334,65,80
P26_171,2022,Q2,Assam,Guwahati,Maternal Health,Assam NRHM,380544,23539,113,2564,645,16,92
P26_172,2021,Q3,Assam,Dibrugarh,Malaria Control,Assam NRHM,314831,42149,196,159,175,52,71
P26_173,2023,Q2,Odisha,Puri,Child Immunization,NHM Odisha,347063,42126,32,4810,722,129,92
P26_174,2022,Q2,Assam,Guwahati,Nutrition Program,CARE India,109202,14426,113,3024,54,185,90
P26_175,2023,Q4,Punjab,Ludhiana,TB Control,Punjab Health Mission,51463,20897,227,4351,752,108,65
P26_176,2021,Q3,Assam,Guwahati,Maternal Health,Kerala Health Department,367407,29447,194,1399,311,89,86
P26_177,2021,Q3,Kerala,Thrissur,Malaria Control,Punjab Health Mission,399023,7543,59,3110,548,17,74
P26_178,2021,Q4,Kerala,Thrissur,Maternal Health,CARE India,286287,18983,55,556,303,15,61
P26_179,2022,Q4,Odisha,Cuttack,Malaria Control,NHM Odisha,396442,8309,144,2373,453,44,62
