Program_ID,Year,Quarter,State,District,Health_Program,Data_Source,Population_Covered,Households_Served,ASHA_Involved,Patients_Treated,Vaccination_Sessions,Severe_Cases,Recovery_Rate_%
P2_148,2020,Q4,Assam,Silchar,Maternal Health,Kerala Health Department,87980,39071,118,1715,620,12,89
P2_149,2022,Q4,Rajasthan,Jaipur,TB Control,UNICEF India,199315,42502,66,3335,755,79,87
P2_150,2020,Q1,Assam,Silchar,Malaria Control,NHM Odisha,262307,19439,220,1777,375,20,76
P2_151,2021,Q4,Rajasthan,Udaipur,Child Immunization,CARE India,189627,13989,141,423,401,71,81
P2_152,2022,Q1,Assam,Guwahati,Child Immunization,Kerala Health Department,304628,16500,241,1881,387,153,89
P2_153,2020,Q1,Odisha,Cuttack,Maternal Health,Assam NRHM,259993,22500,210,2683,652,95,70
P2_154,2020,Q2,Odisha,Bhubaneswar,Nutrition Program,Assam NRHM,202349,43912,172,2993,549,22,65
P2_155,2022,Q3,Kerala,Thrissur,Child Immunization,Kerala Health Department,94267,18838,65,640,420,58,77
P2_156,2020,Q2,Odisha,Cuttack,TB Control,State Health Society Rajasthan,387163,38683,101,3971,120,158,76
P2_157,2022,Q2,Odisha,Cuttack,Malaria Control,State Health Society Rajasthan,127280,36724,213,3922,590,123,72
P2_158,2021,Q2,Odisha,Bhubaneswar,Maternal Health,State Health Society Rajasthan,133381,17313,178,3954,238,48,79
P2_159,2020,Q4,Kerala,Thrissur,Child Immunization,State Health Society Rajasthan,127801,21848,234,3560,632,58,92
P2_160,2020,Q3,Rajasthan,Jodhpur,Maternal Health,Kerala Health Department,277001,24485,73,1562,474,38,65
P2_161,2020,Q4,Odisha,Cuttack,Malaria Control,Assam NRHM,277682,45922,104,769,760,176,85
P2_162,2022,Q1,Assam,Silchar,Maternal Health,Kerala Health Department,113445,6546,58,1834,447,90,83
P2_163,2021,Q4,Rajasthan,Jaipur,Maternal Health,Kerala Health Department,358783,37126,235,4988,523,155,82
P2_164,2020,Q3,Kerala,Kochi,Malaria Control,Assam NRHM,397632,25676,122,4877,472,59,97
P2_165,2022,Q3,Odisha,Bhubaneswar,Child Immunization,UNICEF India,62344,11951,216,611,475,81,86
P2_166,2020,Q3,Punjab,Amritsar,Child Immunization,CARE India,318099,23366,241,481,149,36,92
P2_167,2020,Q3,Punjab,Amritsar,TB Control,UNICEF India,117515,26632,48,3515,647,178,92
P2_168,2021,Q3,Punjab,Patiala,TB Control,Punjab Health Mission,121306,12442,149,4574,412,84,86
P2_169,2021,Q2,Odisha,Bhubaneswar,Child Immunization,Assam NRHM,88029,41762,187,444,719,82,83
P2_170,2022,Q1,Assam,Dibrugarh,TB Control,CARE India,141290,9125,65,2994,678,193,90
P2_171,2020,Q3,Kerala,Kozhikode,Child Immunization,Kerala Health Department,283725,20716,237,916,571,138,86
P2_172,2020,Q2,Odisha,Puri,Child Immunization,Punjab Health Mission,288968,32068,177,3545,546,43,75
P2_173,2022,Q1,Kerala,Thrissur,Maternal Health,Punjab Health Mission,97713,14796,169,3911,476,144,77
P2_174,2021,Q3,Kerala,Kochi,Nutrition Program,Assam NRHM,254275,17811,175,3514,769,62,77
P2_175,2021,Q4,Odisha,Cuttack,Child Immunization,Assam NRHM,169988,34971,118,4159,65,130,68
P2_176,2021,Q1,Assam,Dibrugarh,Maternal Health,Assam NRHM,279077,22189,183,122,268,79,77
P2_177,2022,Q1,Rajasthan,Jaipur,Malaria Control,CARE India,349154,13546,89,746,719,11,89
P2_178,2022,Q2,Assam,Dibrugarh,Malaria Control,UNICEF India,205945,36287,186,3821,57,137,89
P2_179,2020,Q4,Assam,Silchar,Maternal Health,Assam NRHM,249167,24318,188,2040,120,194,70
