Program_ID,Year,Quarter,State,District,Health_Program,Data_Source,Population_Covered,Households_Served,ASHA_Involved,Patients_Treated,Vaccination_Sessions,Severe_Cases,Recovery_Rate_%
P25_38,2018,Q1,Odisha,Bhubaneswar,Maternal Health,Punjab Health Mission,69752,17393,21,675,338,65,92
P25_39,2015,Q2,Kerala,Kozhikode,Maternal Health,Punjab Health Mission,178817,11184,186,3326,196,30,71
P25_40,2016,Q1,Kerala,Kochi,Malaria Control,Kerala Health Department,289964,45708,71,631,59,54,80
P25_41,2017,Q3,Odisha,Cuttack,Nutrition Program,UNICEF India,220997,21751,66,1923,509,41,74
P25_42,2016,Q1,Kerala,Kozhikode,TB Control,State Health Society Rajasthan,168533,5057,188,3121,198,166,91
P25_43,2015,Q3,Assam,Silchar,Maternal Health,NHM Odisha,371199,16661,188,3421,253,22,79
P25_44,2017,Q4,Kerala,Kochi,Nutrition Program,NHM Odisha,306422,42930,148,2612,214,114,93
P25_45,2016,Q2,Rajasthan,Jaipur,TB Control,Punjab Health Mission,350736,24727,182,4126,108,50,84
P25_46,2018,Q4,Kerala,Thrissur,Nutrition Program,State Health Society Rajasthan,270241,26932,79,888,172,100,84
P25_47,2019,Q4,Assam,Guwahati,Maternal Health,Kerala Health Department,251396,33651,92,2348,677,30,82
P25_48,2015,Q3,Rajasthan,Jaipur,Maternal Health,Assam NRHM,364580,30849,36,320,409,55,66
P25_49,2016,Q3,Punjab,Patiala,Nutrition Program,State Health Society Rajasthan,327301,21200,87,1758,560,67,67
P25_50,2015,Q2,Kerala,Kozhikode,Maternal Health,Punjab Health Mission,117989,15928,140,4608,253,73,72
P25_51,2018,Q3,Kerala,Kochi,Maternal Health,UNICEF India,349304,24101,73,3065,504,74,76
P25_52,2019,Q1,Odisha,Puri,Malaria Control,State Health Society Rajasthan,212597,20435,154,2706,657,46,87
P25_53,2019,Q4,Assam,Dibrugarh,Nutrition Program,Punjab Health Mission,195815,5622,39,151,682,174,92
P25_54,2015,Q4,Kerala,Thrissur,Nutrition Program,Assam NRHM,98761,18511,205,1007,352,170,73
P25_55,2019,Q1,Punjab,Ludhiana,Malaria Control,Kerala Health Department,169958,24299,191,596,453,94,78
P25_56,2020,Q3,Assam,Dibrugarh,Child Immunization,Punjab Health Mission,91213,15810,182,4502,238,115,88
P25_57,2018,Q4,Punjab,Amritsar,Malaria Control,UNICEF India,336294,16430,53,1354,457,92,90
P25_58,2017,Q3,Punjab,Ludhiana,Nutrition Program,Kerala Health Department,56822,31496,151,3343,690,171,89
P25_59,2015,Q3,Rajasthan,Udaipur,TB Control,Punjab Health Mission,376159,7069,140,450,100,192,98
P25_60,2016,Q2,Odisha,Puri,Child Immunization,UNICEF India,115526,37768,136,292,462,91,97
P25_61,2017,Q1,Kerala,Kochi,TB Control,State Health Society Rajasthan,337947,17638,88,3206,765,189,70
P25_62,2015,Q1,Kerala,Thrissur,Nutrition Program,State Health Society Rajasthan,232807,42071,207,4371,100,18,80
P25_63,2017,Q4,Odisha,Bhubaneswar,Maternal Health,UNICEF India,381815,19057,149,1554,590,184,88
P25_64,2015,Q1,Assam,Guwahati,Malaria Control,UNICEF India,149615,34053,173,627,334,122,68
P25_65,2016,Q1,Punjab,Amritsar,TB Control,NHM Odisha,157173,28405,165,316,537,97,65
P25_66,2017,Q3,Punjab,Ludhiana,Nutrition Program,Kerala Health Department,254000,47180,137,3215,412,2,66
P25_67,2019,Q1,Punjab,Patiala,Nutrition Program,Assam NRHM,338302,28528,133,434,163,196,96
P25_68,2015,Q4,Punjab,Amritsar,Malaria Control,State Health Society Rajasthan,351038,40601,227,1874,492,96,61
P25_69,2016,Q4,Rajasthan,Jodhpur,TB Control,State Health Society Rajasthan,326256,7743,85,807,341,28,76
P25_70,2018,Q2,Odisha,Cuttack,Nutrition Program,Punjab Health Mission,369157,27717,72,1252,561,28,97
P25_71,2019,Q3,Kerala,Thrissur,Maternal Health,NHM Odisha,191611,42612,237,4150,475,113,61
P25_72,2015,Q2,Kerala,Thrissur,Maternal Health,State Health Society Rajasthan,209021,30950,181,3830,375,127,65
P25_73,2020,Q3,Odisha,Puri,Maternal Health,State Health Society Rajasthan,274207,20132,155,1172,245,198,88
P25_74,2020,Q4,Odisha,Bhubaneswar,TB Control,NHM Odisha,43973,37540,102,1182,259,116,97
P25_75,2017,Q1,Kerala,Thrissur,Maternal Health,Kerala Health Department,212889,8127,47,1803,187,66,69
P25_76,2016,Q2,Assam,Silchar,Malaria Control,State Health Society Rajasthan,172158,14017,213,4989,677,139,79
P25_77,2020,Q2,Kerala,Thrissur,Child Immunization,NHM Odisha,336774,16819,157,2717,148,196,78
P25_78,2020,Q1,Assam,Guwahati,TB Control,CARE India,164779,20213,34,660,472,48,97
P25_79,2020,Q4,Punjab,Ludhiana,Nutrition Program,UNICEF India,196693,25496,25,1937,502,81,79
P25_80,2020,Q2,Assam,Silchar,Maternal Health,CARE India,136958,12439,242,4450,375,19,80
P25_81,2020,Q2,Assam,Silchar,Maternal Health,Punjab Health Mission,252197,7942,39,2321,455,139,79
P25_82,2018,Q3,Rajasthan,Udaipur,Child Immunization,Punjab Health Mission,248974,20660,25,4180,222,24,79
P25_83,2016,Q2,Assam,Silchar,Maternal Health,Kerala Health Department,384806,34804,94,4372,308,51,98
P25_84,2018,Q2,Kerala,Kochi,Maternal Health,UNICEF India,192169,19349,222,738,460,75,81
P25_85,2019,Q4,Rajasthan,Udaipur,Child Immunization,State Health Society Rajasthan,239185,29725,71,1658,308,52,62
P25_86,2019,Q3,Punjab,Patiala,TB Control,Assam NRHM,228629,34409,141,918,533,192,86
P25_87,2019,Q3,Kerala,Kozhikode,Maternal Health,Assam NRHM,130786,21574,141,4489,63,57,77
P25_88,2015,Q1,Assam,Guwahati,Nutrition Program,Punjab Health Mission,380359,28956,61,2738,142,120,64
P25_89,2018,Q3,Kerala,Thrissur,TB Control,Assam NRHM,45340,21262,150,1989,385,162,85
P25_90,2017,Q1,Assam,Silchar,Maternal Health,Punjab Health Mission,133488,34922,158,3917,417,80,78
P25_91,2020,Q4,Odisha,Bhubaneswar,Malaria Control,UNICEF India,270820,7343,181,352,424,122,82
P25_92,2016,Q3,Kerala,Kozhikode,Nutrition Program,State Health Society Rajasthan,306278,49268,97,2722,554,154,87
P25_93,2019,Q3,Kerala,Thrissur,Nutrition Program,CARE India,303161,34286,161,690,172,19,74
P25_94,2019,Q4,Rajasthan,Jodhpur,Maternal Health,Punjab Health Mission,347361,21963,105,688,619,102,73
P25_95,2015,Q4,Kerala,Kozhikode,Child Immunization,Punjab Health Mission,330453,11970,124,4956,495,144,95
P25_96,2020,Q1,Punjab,Amritsar,Maternal Health,Assam NRHM,151657,11866,72,244,305,190,95
P25_97,2020,Q4,Rajasthan,Jodhpur,Maternal Health,Kerala Health Department,146520,23317,41,2572,781,139,96
P25_98,2016,Q3,Odisha,Bhubaneswar,Malaria Control,Punjab Health Mission,118897,27044,103,2301,235,118,65
P25_99,2015,Q1,Rajasthan,Udaipur,TB Control,Punjab Health Mission,347626,23087,72,4317,469,135,65
P25_100,2018,Q2,Rajasthan,Udaipur,Nutrition Program,Punjab Health Mission,241564,40199,209,4994,129,66,79
P25_101,2020,Q3,Rajasthan,Udaipur,Nutrition Program,Punjab Health Mission,177578,39142,239,1732,108,199,94
P25_102,2017,Q4,Odisha,Bhubaneswar,Child Immunization,CARE India,194583,49122,213,2433,248,50,97
P25_103,2016,Q4,Assam,Dibrugarh,Maternal Health,NHM Odisha,298751,23082,132,3019,773,146,69
P25_104,2015,Q2,Odisha,Puri,Nutrition Program,UNICEF India,235074,28004,50,4846,455,30,70
P25_105,2020,Q3,Rajasthan,Udaipur,Malaria Control,NHM Odisha,189470,23712,225,2755,505,182,63
P25_106,2016,Q1,Kerala,Kochi,Child Immunization,CARE India,141685,8271,217,3485,467,44,84
P25_107,2020,Q3,Kerala,Thrissur,Malaria Control,Kerala Health Department,399764,8671,101,2246,571,30,98
P25_108,2015,Q3,Punjab,Patiala,TB Control,Kerala Health Department,253465,39761,52,213,217,105,60
P25_109,2015,Q2,Kerala,Kochi,Nutrition Program,CARE India,270140,32016,163,915,329,157,81
P25_110,2017,Q4,Assam,Dibrugarh,Child Immunization,Assam NRHM,334481,39099,114,1965,325,30,79
P25_111,2019,Q1,Punjab,Ludhiana,TB Control,Punjab Health Mission,251296,34589,217,3553,468,26,89
P25_112,2016,Q1,Rajasthan,Udaipur,TB Control,CARE India,108485,28819,124,2877,112,60,84
P25_113,2020,Q4,Rajasthan,Udaipur,TB Control,Punjab Health Mission,208841,24519,20,3392,330,151,90
P25_114,2020,Q1,Punjab,Patiala,Malaria Control,Kerala Health Department,174821,25119,78,672,750,103,67
P25_115,2017,Q1,Odisha,Bhubaneswar,Maternal Health,CARE India,238342,49701,63,288,278,62,92
P25_116,2017,Q3,Kerala,Kochi,Maternal Health,UNICEF India,350177,41662,197,2629,257,103,97
P25_117,2018,Q4,Assam,Silchar,Child Immunization,CARE India,65461,42031,200,2115,111,27,79
P25_118,2018,Q3,Punjab,Patiala,Maternal Health,UNICEF India,328008,39831,130,2567,727,132,62
P25_119,2018,Q1,Kerala,Kochi,Nutrition Program,UNICEF India,368505,42348,202,4422,541,134,94
P25_120,2016,Q4,Kerala,Kochi,TB Control,State Health Society Rajasthan,232556,35797,103,1639,366,186,85
P25_121,2017,Q3,Rajasthan,Udaipur,Maternal Health,Punjab Health Mission,294798,46727,195,4454,778,110,84
P25_122,2015,Q1,Kerala,Kochi,Maternal Health,Kerala Health Department,269331,13324,153,247,724,96,76
P25_123,2018,Q4,Rajasthan,Udaipur,Malaria Control,Kerala Health Department,214319,22145,29,3817,689,181,63
P25_124,2016,Q4,Punjab,Ludhiana,Maternal Health,Kerala Health Department,385281,47466,28,149,80,131,70
P25_125,2020,Q1,Assam,Guwahati,Maternal Health,UNICEF India,239938,10709,194,2438,774,141,84
P25_126,2015,Q1,Rajasthan,Udaipur,Nutrition Program,NHM Odisha,195402,36843,73,2456,433,12,83
P25_127,2017,Q2,Assam,Dibrugarh,TB Control,CARE India,44397,7498,23,3952,478,134,62
P25_128,2018,Q2,Punjab,Amritsar,Child Immunization,Assam NRHM,356153,38225,194,3881,161,116,77
P25_129,2019,Q2,Rajasthan,Jaipur,Maternal Health,State Health Society Rajasthan,287025,31056,115,3228,677,38,98
P25_130,2019,Q2,Assam,Silchar,TB Control,Kerala Health Department,135396,46112,149,3299,215,38,70
P25_131,2015,Q3,Assam,Guwahati,TB Control,Kerala Health Department,203249,32414,216,2885,250,98,91
P25_132,2016,Q1,Punjab,Ludhiana,Maternal Health,Kerala Health Department,130499,41895,153,694,408,83,97
P25_133,2016,Q2,Rajasthan,Jodhpur,Nutrition Program,UNICEF India,112070,6990,76,3923,459,18,89
P25_134,2017,Q4,Kerala,Kochi,Child Immunization,Punjab Health Mission,322794,27415,205,2398,236,103,64
P25_135,2018,Q4,Punjab,Patiala,Malaria Control,Assam NRHM,315335,24414,166,3125,393,25,66
P25_136,2018,Q2,Assam,Guwahati,Maternal Health,State Health Society Rajasthan,151744,47902,188,4752,301,126,89
P25_137,2018,Q3,Punjab,Amritsar,Child Immunization,UNICEF India,276018,25303,130,1369,238,67,63
P25_138,2018,Q2,Punjab,Patiala,TB Control,UNICEF India,51400,6762,235,4680,307,162,75
P25_139,2020,Q3,Rajasthan,Jodhpur,Child Immunization,Assam NRHM,263713,41486,92,616,696,152,74
P25_140,2019,Q2,Punjab,Patiala,Child Immunization,State Health Society Rajasthan,148782,29409,38,1206,416,89,79
P25_141,2020,Q4,Odisha,Bhubaneswar,Malaria Control,NHM Odisha,332641,22966,131,567,775,198,61
P25_142,2017,Q2,Rajasthan,Jaipur,Maternal Health,CARE India,59089,6546,117,3507,689,94,80
P25_143,2015,Q4,Punjab,Amritsar,Nutrition Program,Kerala Health Department,206227,20155,179,4399,304,17,83
P25_144,2016,Q3,Odisha,Puri,TB Control,Kerala Health Department,115932,7122,215,2015,95,175,86
P25_145,2015,Q4,Kerala,Kozhikode,Nutrition Program,CARE India,338723,45759,97,4396,692,94,91
P25_146,2015,Q2,Odisha,Cuttack,Maternal Health,CARE India,395044,18650,225,1187,70,124,71
P25_147,2020,Q2,Odisha,Puri,Maternal Health,UNICEF India,118023,25682,145,933,720,144,79
P25_148,2019,Q2,Punjab,Ludhiana,Nutrition Program,Punjab Health Mission,41553,39559,138,1078,336,33,67
P25_149,2019,Q3,Odisha,Puri,Child Immunization,CARE India,347804,10153,221,1916,242,163,64
P25_150,2015,Q1,Odisha,Bhubaneswar,Child Immunization,CARE India,138033,45175,197,3662,728,194,94
P25_151,2015,Q4,Punjab,Patiala,Nutrition Program,Kerala Health Department,355799,9031,49,1793,608,5,60
P25_152,2017,Q1,Kerala,Kozhikode,Malaria Control,NHM Odisha,365490,25086,217,1488,360,184,88
P25_153,2018,Q2,Rajasthan,Udaipur,Child Immunization,Punjab Health Mission,104310,28948,31,756,382,175,63
P25_154,2018,Q3,Assam,Guwahati,Malaria Control,Kerala Health Department,243003,32456,79,794,359,182,73
P25_155,2016,Q2,Assam,Guwahati,TB Control,Punjab Health Mission,374907,46016,199,4217,611,124,83
P25_156,2016,Q4,Punjab,Ludhiana,Nutrition Program,UNICEF India,368105,35729,174,4923,791,51,90
P25_157,2019,Q2,Rajasthan,Jaipur,TB Control,State Health Society Rajasthan,146313,38685,250,2041,372,97,96
P25_158,2015,Q2,Punjab,Patiala,TB Control,UNICEF India,299961,5745,124,4171,551,110,95
P25_159,2019,Q4,Rajasthan,Jodhpur,TB Control,Punjab Health Mission,100771,22076,123,4090,98,159,88
P25_160,2017,Q1,Kerala,Kozhikode,Malaria Control,Punjab Health Mission,195083,8854,221,944,77,183,74
P25_161,2017,Q3,Odisha,Puri,TB Control,CARE India,154312,38152,150,1744,694,43,84
P25_162,2020,Q2,Punjab,Patiala,Malaria Control,Kerala Health Department,326912,24817,39,2508,97,35,91
P25_163,2020,Q4,Odisha,Bhubaneswar,Nutrition Program,Kerala Health Department,114253,6440,129,4365,160,40,79
P25_164,2018,Q1,Assam,Dibrugarh,Nutrition Program,UNICEF India,75801,6440,228,471,335,74,60
P25_165,2020,Q1,Punjab,Patiala,Child Immunization,Punjab Health Mission,166711,10894,193,3452,153,182,66
P25_166,2020,Q2,Kerala,Thrissur,Child Immunization,Punjab Health Mission,64810,47042,53,542,110,16,71
P25_167,2018,Q2,Rajasthan,Jaipur,Malaria Control,CARE India,323936,6362,223,3158,565,6,64
P25_168,2017,Q3,Assam,Dibrugarh,Malaria Control,CARE India,366408,24558,180,4070,356,42,73
P25_169,2015,Q1,Rajasthan,Jaipur,Malaria Control,UNICEF India,62708,34665,249,3135,251,178,65
P25_170,2018,Q1,Assam,Dibrugarh,Nutrition Program,Kerala Health Department,113634,42455,35,3882,111,23,75
P25_171,2019,Q2,Punjab,Ludhiana,Malaria Control,Kerala Health Department,178687,11516,239,4596,737,142,91
P25_172,2020,Q3,Odisha,Bhubaneswar,Child Immunization,NHM Odisha,177238,38131,242,1817,206,60,81
P25_173,2015,Q3,Rajasthan,Jodhpur,Maternal Health,Kerala Health Department,125822,18633,110,4947,268,109,60
P25_174,2018,Q4,Kerala,Kochi,Maternal Health,CARE India,320244,5130,26,180,211,143,77
P25_175,2019,Q3,Odisha,Bhubaneswar,Child Immunization,UNICEF India,75021,11782,235,1254,163,164,78
P25_176,2019,Q4,Rajasthan,Jodhpur,Malaria Control,CARE India,81725,20338,240,1387,77,13,88
P25_177,2016,Q4,Punjab,Patiala,Maternal Health,UNICEF India,59516,17730,234,1482,435,95,60
P25_178,2019,Q1,Rajasthan,Udaipur,Nutrition Program,NHM Odisha,342813,38701,93,4317,703,31,75
P25_179,2018,Q2,Kerala,Thrissur,Malaria Control,NHM Odisha,295993,8715,230,865,563,191,68
