Program_ID,Year,Quarter,State,District,Health_Program,Data_Source,Population_Covered,Households_Served,ASHA_Involved,Patients_Treated,Vaccination_Sessions,Severe_Cases,Recovery_Rate_%
P17_27,2014,Q3,Odisha,Puri,Malaria Control,UNICEF India,313285,5888,56,376,697,196,62
P17_28,2014,Q3,Assam,Silchar,Maternal Health,Assam NRHM,293120,34741,81,3016,108,99,88
P17_29,2015,Q3,Punjab,Ludhiana,Nutrition Program,State Health Society Rajasthan,164779,11539,232,2659,616,4,90
P17_30,2015,Q2,Odisha,Cuttack,Maternal Health,Assam NRHM,182875,8365,231,3492,795,124,78
P17_31,2016,Q2,Kerala,Kochi,Child Immunization,Kerala Health Department,182531,25104,192,3696,281,43,63
P17_32,2016,Q4,Assam,Silchar,TB Control,Punjab Health Mission,291791,32299,94,3843,520,3,85
P17_33,2016,Q4,Kerala,Kochi,Malaria Control,NHM Odisha,76608,21522,126,2145,763,62,84
P17_34,2014,Q2,Kerala,Kozhikode,Nutrition Program,NHM Odisha,64633,47516,145,3767,370,33,96
P17_35,2015,Q1,Rajasthan,Udaipur,Nutrition Program,CARE India,43378,31104,128,1143,489,48,95
P17_36,2016,Q4,Punjab,Ludhiana,Maternal Health,NHM Odisha,383668,35495,241,3915,571,130,89
P17_37,2016,Q2,Assam,Guwahati,Nutrition Program,Punjab Health Mission,144037,5796,220,1664,392,29,69
P17_38,2014,Q1,Assam,Dibrugarh,Nutrition Program,State Health Society Rajasthan,169317,35896,25,345,647,72,63
P17_39,2014,Q3,Kerala,Kochi,Malaria Control,Assam NRHM,288816,28424,233,838,527,59,94
P17_40,2014,Q3,Rajasthan,Jodhpur,TB Control,CARE India,122829,27989,24,3016,151,86,62
P17_41,2015,Q4,Rajasthan,Jaipur,Maternal Health,Assam NRHM,315008,27218,36,3040,132,11,78
P17_42,2016,Q4,Kerala,Thrissur,Nutrition Program,State Health Society Rajasthan,384858,25507,223,2261,784,199,60
P17_43,2015,Q4,Assam,Guwahati,Malaria Control,NHM Odisha,121773,30726,86,4306,72,138,62
P17_44,2014,Q4,Punjab,Amritsar,Maternal Health,NHM Odisha,75615,21599,124,569,90,82,66
P17_45,2016,Q4,Odisha,Bhubaneswar,Maternal Health,Assam NRHM,43745,46023,29,2844,351,103,88
P17_46,2016,Q4,Kerala,Kozhikode,TB Control,Kerala Health Department,246639,43044,180,4234,382,97,77
P17_47,2014,Q4,Assam,Silchar,Child Immunization,Assam NRHM,228507,46733,89,3150,464,36,68
P17_48,2016,Q3,Kerala,Kochi,Malaria Control,NHM Odisha,242245,14242,210,3502,612,18,91
P17_49,2015,Q1,Punjab,Ludhiana,Nutrition Program,UNICEF India,85572,22784,92,2225,455,41,61
P17_50,2014,Q3,Assam,Guwahati,Child Immunization,State Health Society Rajasthan,235831,27662,123,1710,549,90,67
P17_51,2015,Q1,Kerala,Thrissur,Nutrition Program,Kerala Health Department,374893,31748,40,1731,681,54,94
P17_52,2014,Q4,Assam,Guwahati,Maternal Health,NHM Odisha,67044,42027,42,375,205,66,62
P17_53,2015,Q1,Rajasthan,Jaipur,Malaria Control,UNICEF India,64043,28276,230,845,303,56,89
P17_54,2014,Q3,Rajasthan,Jodhpur,Malaria Control,State Health Society Rajasthan,275914,13951,97,3783,396,87,71
P17_55,2014,Q3,Odisha,Bhubaneswar,Malaria Control,Kerala Health Department,87552,17698,33,956,714,1,66
P17_56,2016,Q3,Assam,Dibrugarh,Maternal Health,Kerala Health Department,47147,31441,34,2861,449,70,73
P17_57,2015,Q3,Assam,Dibrugarh,TB Control,Kerala Health Department,198224,30778,94,270,415,167,73
P17_58,2014,Q1,Punjab,Amritsar,TB Control,Kerala Health Department,117723,29698,150,1477,552,96,87
P17_59,2016,Q2,Rajasthan,Jodhpur,Malaria Control,Kerala Health Department,353605,21169,249,2917,345,60,66
P17_60,2014,Q2,Punjab,Patiala,Child Immunization,NHM Odisha,310818,36903,135,3432,231,124,90
P17_61,2016,Q3,Rajasthan,Jodhpur,TB Control,Assam NRHM,335142,29671,31,4684,762,152,83
P17_62,2016,Q2,Assam,Dibrugarh,TB Control,CARE India,344653,15320,81,3676,231,193,66
P17_63,2014,Q3,Assam,Silchar,Malaria Control,Kerala Health Department,51269,18829,108,862,772,66,81
P17_64,2015,Q2,Punjab,Amritsar,Malaria Control,Assam NRHM,370768,33585,77,4615,372,172,80
P17_65,2015,Q3,Assam,Silchar,Child Immunization,State Health Society Rajasthan,178893,24757,81,1763,168,94,74
P17_66,2016,Q4,Odisha,Cuttack,Child Immunization,State Health Society Rajasthan,154847,25308,223,3551,433,132,79
P17_67,2015,Q3,Rajasthan,Jaipur,TB Control,UNICEF India,183917,43220,45,348,188,145,85
P17_68,2016,Q3,Punjab,Ludhiana,Malaria Control,UNICEF India,218086,27971,65,2671,711,146,98
P17_69,2015,Q3,Odisha,Puri,Child Immunization,Kerala Health Department,146160,23291,54,2971,534,67,93
P17_70,2015,Q3,Kerala,Kochi,Malaria Control,UNICEF India,319303,35882,86,3433,128,63,73
P17_71,2015,Q3,Rajasthan,Jodhpur,Malaria Control,State Health Society Rajasthan,388250,45924,32,2551,98,113,82
P17_72,2016,Q2,Kerala,Kochi,Child Immunization,NHM Odisha,160504,26949,86,1342,375,136,97
P17_73,2014,Q2,Kerala,Kochi,TB Control,CARE India,130091,46827,153,797,413,48,67
P17_74,2014,Q1,Odisha,Cuttack,Maternal Health,Assam NRHM,244803,11880,32,533,470,186,94
P17_75,2016,Q2,Assam,Silchar,Malaria Control,Assam NRHM,378524,26918,73,2598,589,11,69
P17_76,2015,Q1,Rajasthan,Jaipur,Nutrition Program,CARE India,295209,41039,190,3681,411,56,75
P17_77,2014,Q1,Assam,Silchar,Nutrition Program,CARE India,314813,27710,184,2397,603,192,92
P17_78,2014,Q3,Punjab,Amritsar,Child Immunization,State Health Society Rajasthan,47547,26516,183,4917,789,169,79
P17_79,2014,Q3,Assam,Silchar,Nutrition Program,Assam NRHM,223723,12278,243,3808,165,87,62
P17_80,2016,Q1,Rajasthan,Udaipur,Malaria Control,Assam NRHM,43670,40155,147,1128,263,185,69
P17_81,2016,Q2,Assam,Dibrugarh,Child Immunization,Kerala Health Department,107947,30104,141,3389,477,56,82
P17_82,2014,Q2,Odisha,Puri,Nutrition Program,CARE India,393326,11206,77,1694,658,181,75
P17_83,2016,Q4,Odisha,Puri,TB Control,State Health Society Rajasthan,389708,38787,93,1816,107,129,75
P17_84,2014,Q1,Rajasthan,Udaipur,Nutrition Program,NHM Odisha,227935,30038,64,4499,161,53,65
P17_85,2014,Q2,Punjab,Patiala,Child Immunization,Kerala Health Department,78038,16482,41,1561,100,37,92
P17_86,2016,Q2,Assam,Dibrugarh,Maternal Health,UNICEF India,214140,24322,60,419,403,178,85
P17_87,2014,Q1,Rajasthan,Jodhpur,Nutrition Program,Punjab Health Mission,378148,48537,160,4954,605,124,83
P17_88,2015,Q4,Punjab,Ludhiana,Nutrition Program,UNICEF India,196147,30649,25,3005,784,82,72
P17_89,2015,Q4,Odisha,Cuttack,Malaria Control,Assam NRHM,198674,40437,107,2885,713,134,70
P17_90,2015,Q1,Kerala,Kochi,TB Control,State Health Society Rajasthan,283112,10671,199,3939,340,16,92
P17_91,2014,Q1,Punjab,Patiala,Nutrition Program,CARE India,114627,7830,209,4325,750,155,72
P17_92,2016,Q4,Assam,Guwahati,Maternal Health,Punjab Health Mission,367537,17657,186,3920,659,193,84
P17_93,2015,Q1,Odisha,Puri,Malaria Control,Kerala Health Department,227321,20030,141,1193,182,50,63
P17_94,2014,Q1,Odisha,Bhubaneswar,Malaria Control,Assam NRHM,128804,5244,107,4981,610,152,95
P17_95,2014,Q3,Punjab,Amritsar,Malaria Control,Punjab Health Mission,327003,38933,239,2136,77,14,70
P17_96,2014,Q4,Kerala,Thrissur,Child Immunization,State Health Society Rajasthan,210028,29688,87,859,483,19,88
P17_97,2016,Q2,Assam,Guwahati,Child Immunization,CARE India,313907,14353,33,2637,151,143,82
P17_98,2014,Q1,Odisha,Bhubaneswar,Malaria Control,NHM Odisha,54240,19738,47,1918,335,145,87
P17_99,2015,Q4,Odisha,Bhubaneswar,Nutrition Program,UNICEF India,62341,47074,28,616,606,149,92
P17_100,2016,Q2,Odisha,Bhubaneswar,Malaria Control,State Health Society Rajasthan,291462,48799,146,4489,707,84,93
P17_101,2014,Q4,Assam,Guwahati,TB Control,UNICEF India,125189,22623,162,1250,598,16,74
P17_102,2014,Q4,Kerala,Thrissur,Child Immunization,UNICEF India,75472,28663,109,891,218,161,88
P17_103,2016,Q1,Odisha,Puri,Malaria Control,UNICEF India,115816,25341,136,1917,609,198,78
P17_104,2016,Q1,Assam,Silchar,Malaria Control,NHM Odisha,322257,16525,102,1710,50,3,86
P17_105,2014,Q1,Kerala,Kozhikode,Nutrition Program,NHM Odisha,265237,36926,57,3576,302,28,73
P17_106,2016,Q2,Rajasthan,Jaipur,Maternal Health,NHM Odisha,296016,30594,207,286,748,50,74
P17_107,2016,Q2,Kerala,Kochi,Maternal Health,Assam NRHM,372442,15870,190,2777,528,167,89
P17_108,2015,Q2,Assam,Dibrugarh,Nutrition Program,CARE India,348207,47055,50,1231,604,38,66
P17_109,2016,Q1,Kerala,Kochi,Maternal Health,UNICEF India,203799,49189,24,4358,610,155,68
P17_110,2016,Q4,Kerala,Kozhikode,Child Immunization,UNICEF India,343696,6255,197,1963,63,19,88
P17_111,2015,Q2,Punjab,Ludhiana,TB Control,Punjab Health Mission,219541,5579,213,694,50,142,74
P17_112,2014,Q3,Assam,Dibrugarh,Child Immunization,Assam NRHM,382460,30923,129,3708,749,33,64
P17_113,2016,Q2,Assam,Dibrugarh,Child Immunization,CARE India,178111,45337,209,2911,171,160,67
P17_114,2014,Q2,Kerala,Kozhikode,TB Control,State Health Society Rajasthan,290116,31607,120,4887,274,80,86
P17_115,2016,Q4,Rajasthan,Jodhpur,Nutrition Program,State Health Society Rajasthan,324181,13674,51,3416,100,67,84
P17_116,2014,Q2,Rajasthan,Jaipur,Nutrition Program,Punjab Health Mission,345470,42710,158,1491,556,159,75
P17_117,2016,Q4,Kerala,Kochi,Nutrition Program,UNICEF India,320019,49875,154,3200,671,40,60
P17_118,2016,Q4,Punjab,Patiala,Malaria Control,NHM Odisha,196029,9408,79,350,612,168,70
P17_119,2014,Q2,Punjab,Patiala,TB Control,Kerala Health Department,184540,18844,137,1299,373,96,96
P17_120,2016,Q2,Assam,Guwahati,Malaria Control,NHM Odisha,207565,40357,239,914,418,18,90
P17_121,2015,Q1,Assam,Dibrugarh,Child Immunization,Assam NRHM,116206,12080,158,2075,133,164,79
P17_122,2016,Q1,Rajasthan,Udaipur,Maternal Health,Assam NRHM,125060,17505,95,1205,632,122,76
P17_123,2015,Q2,Punjab,Ludhiana,TB Control,CARE India,373009,40011,230,2525,52,19,93
P17_124,2015,Q2,Assam,Guwahati,Maternal Health,Punjab Health Mission,238305,48493,147,2119,341,180,62
P17_125,2016,Q3,Punjab,Patiala,Malaria Control,Kerala Health Department,41798,16688,107,3062,227,176,77
P17_126,2014,Q2,Rajasthan,Jodhpur,Maternal Health,NHM Odisha,284990,14066,122,4019,522,151,85
P17_127,2016,Q2,Punjab,Ludhiana,Child Immunization,Kerala Health Department,260464,32300,134,1650,607,164,81
P17_128,2015,Q3,Punjab,Patiala,TB Control,UNICEF India,179473,25522,39,2514,631,0,91
P17_129,2014,Q2,Rajasthan,Jaipur,TB Control,UNICEF India,225383,25311,107,3607,632,155,69
P17_130,2015,Q2,Odisha,Cuttack,Malaria Control,State Health Society Rajasthan,120422,38026,49,2595,655,66,66
P17_131,2016,Q3,Punjab,Ludhiana,Maternal Health,CARE India,264571,21515,220,4508,744,91,64
P17_132,2016,Q3,Punjab,Amritsar,Maternal Health,UNICEF India,201231,38412,223,3958,508,101,63
P17_133,2016,Q2,Kerala,Kochi,Malaria Control,CARE India,277381,24065,247,2958,417,21,89
P17_134,2016,Q1,Odisha,Bhubaneswar,Nutrition Program,Kerala Health Department,328657,27119,249,3826,691,76,78
P17_135,2016,Q1,Assam,Dibrugarh,Nutrition Program,UNICEF India,186696,31982,191,1859,604,37,75
P17_136,2014,Q2,Punjab,Amritsar,Child Immunization,Punjab Health Mission,356286,32236,171,4583,613,98,65
P17_137,2014,Q4,Assam,Guwahati,Maternal Health,Kerala Health Department,267181,5021,245,418,687,187,60
P17_138,2015,Q4,Kerala,Kochi,Nutrition Program,State Health Society Rajasthan,171484,7117,213,4888,286,4,89
P17_139,2014,Q2,Kerala,Kozhikode,TB Control,Punjab Health Mission,346379,23652,138,919,421,57,86
P17_140,2016,Q3,Punjab,Amritsar,Malaria Control,Kerala Health Department,158192,27138,217,2896,618,158,79
P17_141,2015,Q1,Odisha,Puri,Nutrition Program,UNICEF India,81001,49409,185,1177,86,134,74
P17_142,2014,Q1,Odisha,Cuttack,Maternal Health,Punjab Health Mission,339952,35594,158,3610,790,97,70
P17_143,2014,Q3,Odisha,Bhubaneswar,Child Immunization,NHM Odisha,229666,10998,52,2445,59,29,95
P17_144,2014,Q4,Rajasthan,Jaipur,Maternal Health,Punjab Health Mission,116125,14587,171,1241,206,20,82
P17_145,2014,Q1,Rajasthan,Jaipur,Child Immunization,Punjab Health Mission,244425,8592,120,999,647,69,77
P17_146,2016,Q2,Assam,Guwahati,Nutrition Program,Assam NRHM,351651,11260,35,3393,360,179,65
P17_147,2016,Q1,Punjab,Patiala,TB Control,UNICEF India,55057,7761,77,2919,460,86,63
P17_148,2016,Q3,Assam,Dibrugarh,Malaria Control,Punjab Health Mission,320182,45175,250,3225,734,107,65
P17_149,2016,Q2,Assam,Dibrugarh,Child Immunization,NHM Odisha,153932,20854,122,1799,546,131,93
P17_150,2016,Q1,Odisha,Bhubaneswar,Maternal Health,Kerala Health Department,230354,8815,107,860,120,167,69
P17_151,2015,Q1,Kerala,Kozhikode,TB Control,Assam NRHM,319552,9137,54,2853,349,90,92
P17_152,2015,Q4,Odisha,Bhubaneswar,Child Immunization,Kerala Health Department,323876,43914,161,331,347,141,89
P17_153,2015,Q1,Kerala,Thrissur,Nutrition Program,NHM Odisha,161086,8399,187,581,198,86,70
P17_154,2015,Q4,Assam,Guwahati,Nutrition Program,UNICEF India,367149,16095,248,3797,799,158,71
P17_155,2014,Q4,Kerala,Thrissur,Child Immunization,NHM Odisha,251079,30970,217,1218,686,62,78
P17_156,2016,Q3,Odisha,Bhubaneswar,TB Control,NHM Odisha,170630,9121,114,3723,408,80,94
P17_157,2015,Q4,Odisha,Cuttack,Malaria Control,NHM Odisha,79694,28629,122,4536,214,124,88
P17_158,2015,Q1,Punjab,Patiala,TB Control,Punjab Health Mission,320104,21076,162,3463,476,86,76
P17_159,2016,Q2,Odisha,Bhubaneswar,Maternal Health,Kerala Health Department,132638,19480,151,964,489,12,73
P17_160,2015,Q3,Kerala,Kochi,Maternal Health,UNICEF India,153164,6695,61,643,692,132,71
P17_161,2015,Q2,Assam,Dibrugarh,Malaria Control,Assam NRHM,322354,31990,228,4555,495,33,77
P17_162,2014,Q3,Punjab,Amritsar,Child Immunization,Punjab Health Mission,350412,11002,245,1816,635,51,63
P17_163,2015,Q1,Odisha,Puri,Nutrition Program,NHM Odisha,397286,42897,108,3769,232,157,84
P17_164,2016,Q3,Odisha,Puri,Nutrition Program,CARE India,247218,29230,99,1516,249,191,85
P17_165,2016,Q3,Rajasthan,Jodhpur,Nutrition Program,CARE India,165410,12607,215,638,449,112,63
P17_166,2015,Q2,Assam,Silchar,Maternal Health,CARE India,260517,22878,216,1037,662,159,61
P17_167,2016,Q1,Assam,Guwahati,Child Immunization,Assam NRHM,334787,27448,220,960,751,18,66
P17_168,2016,Q1,Rajasthan,Udaipur,Child Immunization,State Health Society Rajasthan,231681,44929,208,2864,505,190,74
P17_169,2016,Q4,Rajasthan,Jodhpur,Malaria Control,UNICEF India,135313,45837,164,297,371,153,70
P17_170,2014,Q3,Odisha,Puri,Malaria Control,CARE India,51480,29064,103,4014,224,126,91
P17_171,2016,Q4,Assam,Dibrugarh,Malaria Control,Kerala Health Department,185257,40541,157,1894,485,15,69
P17_172,2014,Q3,Rajasthan,Jodhpur,Maternal Health,Kerala Health Department,358376,39423,249,2986,783,147,78
P17_173,2014,Q4,Kerala,Thrissur,Child Immunization,UNICEF India,228439,21035,79,2571,233,191,78
P17_174,2014,Q1,Rajasthan,Jaipur,TB Control,UNICEF India,86526,45171,242,4298,378,71,74
P17_175,2016,Q3,Rajasthan,Udaipur,Malaria Control,UNICEF India,119327,13907,228,1488,782,185,97
P17_176,2014,Q2,Rajasthan,Jaipur,TB Control,Kerala Health Department,240026,35577,192,113,458,182,93
P17_177,2014,Q1,Kerala,Thrissur,Malaria Control,Punjab Health Mission,130910,43400,20,4673,255,129,92
P17_178,2015,Q1,Odisha,Bhubaneswar,Child Immunization,UNICEF India,191014,15910,234,305,286,2,95
P17_179,2015,Q3,Punjab,Patiala,Maternal Health,Assam NRHM,115601,38750,235,2217,691,116,75
