Program_ID,Year,Quarter,State,District,Health_Program,Data_Source,Population_Covered,Households_Served,ASHA_Involved,Patients_Treated,Vaccination_Sessions,Severe_Cases,Recovery_Rate_%
P3_24,2020,Q4,Odisha,Bhubaneswar,Maternal Health,Kerala Health Department,91067,8474,203,3827,348,107,89
P3_25,2020,Q3,Kerala,Kochi,Malaria Control,Kerala Health Department,342531,47659,44,2063,64,187,96
P3_26,2020,Q3,Assam,Silchar,Maternal Health,Punjab Health Mission,116931,29128,25,524,571,93,68
P3_27,2018,Q2,Assam,Silchar,Nutrition Program,UNICEF India,392960,40140,189,1175,567,41,82
P3_28,2018,Q3,Rajasthan,Jaipur,Child Immunization,Assam NRHM,204610,10886,234,1322,412,99,97
P3_29,2019,Q4,Kerala,Thrissur,TB Control,Punjab Health Mission,327790,26081,202,2939,710,18,89
P3_30,2018,Q2,Punjab,Patiala,Child Immunization,UNICEF India,142476,22655,84,492,471,24,96
P3_31,2020,Q1,Odisha,Cuttack,Nutrition Program,Kerala Health Department,314561,22936,209,2124,783,91,91
P3_32,2020,Q3,Punjab,Amritsar,Maternal Health,Punjab Health Mission,208337,24675,32,2720,131,102,69
P3_33,2020,Q1,Kerala,Kozhikode,Child Immunization,Punjab Health Mission,267743,19946,94,2148,252,168,77
P3_34,2018,Q3,Kerala,Kozhikode,Child Immunization,State Health Society Rajasthan,159805,12992,128,3144,524,89,78
P3_35,2020,Q3,Kerala,Thrissur,Nutrition Program,Assam NRHM,376365,10930,193,984,793,132,82
P3_36,2020,Q2,Punjab,Amritsar,Maternal Health,UNICEF India,375646,38231,60,3527,553,53,92
P3_37,2020,Q3,Assam,Dibrugarh,Child Immunization,UNICEF India,182266,32446,206,3403,445,123,72
P3_38,2020,Q3,Assam,Silchar,Nutrition Program,NHM Odisha,318538,37314,181,2653,563,156,94
P3_39,2020,Q3,Rajasthan,Jodhpur,Nutrition Program,NHM Odisha,116808,35641,76,3844,173,175,97
P3_40,2020,Q4,Punjab,Amritsar,Malaria Control,Kerala Health Department,175487,48108,127,1057,340,75,71
P3_41,2018,Q3,Punjab,Ludhiana,TB Control,UNICEF India,200437,19967,80,733,168,164,67
P3_42,2018,Q2,Assam,Dibrugarh,Maternal Health,Assam NRHM,311511,42943,194,4062,760,139,91
P3_43,2018,Q4,Kerala,Kochi,Maternal Health,NHM Odisha,77312,32725,172,2476,730,176,81
P3_44,2020,Q1,Odisha,Puri,Maternal Health,CARE India,359011,33402,40,4919,664,78,64
P3_45,2018,Q1,Odisha,Puri,Child Immunization,State Health Society Rajasthan,269373,26327,147,1874,632,138,62
P3_46,2018,Q2,Kerala,Thrissur,Child Immunization,CARE India,273205,34005,136,4761,633,107,85
P3_47,2019,Q2,Punjab,Amritsar,Maternal Health,NHM Odisha,196401,41450,223,4786,268,28,65
P3_48,2018,Q3,Odisha,Cuttack,Malaria Control,State Health Society Rajasthan,271829,30874,169,1064,605,16,65
P3_49,2019,Q2,Assam,Guwahati,TB Control,Kerala Health Department,316129,17916,234,2753,88,72,95
P3_50,2018,Q3,Kerala,Thrissur,Child Immunization,CARE India,273397,14765,105,540,790,170,94
P3_51,2019,Q3,Assam,Guwahati,Malaria Control,NHM Odisha,322882,10560,63,3612,279,199,64
P3_52,2020,Q4,Punjab,Amritsar,Nutrition Program,Assam NRHM,160506,38149,42,3897,519,199,90
P3_53,2020,Q4,Odisha,Cuttack,Maternal Health,NHM Odisha,359235,48717,210,3340,355,23,93
P3_54,2019,Q2,Assam,Dibrugarh,Maternal Health,NHM Odisha,109167,46057,148,1124,326,167,75
P3_55,2018,Q4,Rajasthan,Jodhpur,Child Immunization,Assam NRHM,257234,5184,130,2824,352,199,83
P3_56,2018,Q2,Punjab,Ludhiana,Nutrition Program,Assam NRHM,184926,32874,166,3682,607,182,68
P3_57,2020,Q2,Punjab,Patiala,Malaria Control,UNICEF India,227509,42111,203,771,190,48,92
P3_58,2020,Q2,Odisha,Puri,Maternal Health,Punjab Health Mission,248901,20291,239,466,79,31,81
P3_59,2020,Q3,Odisha,Cuttack,TB Control,Assam NRHM,384803,11879,228,4058,198,150,84
P3_60,2018,Q3,Odisha,Cuttack,Nutrition Program,Kerala Health Department,115132,49455,90,3555,647,87,85
P3_61,2019,Q4,Kerala,Thrissur,Nutrition Program,Kerala Health Department,44269,12103,95,792,458,162,86
P3_62,2019,Q1,Punjab,Patiala,Malaria Control,State Health Society Rajasthan,269386,15515,147,4172,196,30,63
P3_63,2019,Q1,Rajasthan,Udaipur,TB Control,Assam NRHM,381197,33814,31,858,797,66,88
P3_64,2019,Q1,Kerala,Thrissur,Child Immunization,Punjab Health Mission,220998,37873,139,2779,82,25,86
P3_65,2020,Q4,Punjab,Amritsar,Nutrition Program,State Health Society Rajasthan,254835,39990,174,391,203,80,75
P3_66,2019,Q2,Punjab,Amritsar,Malaria Control,NHM Odisha,263919,45373,93,3400,54,62,96
P3_67,2018,Q1,Odisha,Cuttack,Nutrition Program,Kerala Health Department,244468,47326,213,580,529,46,94
P3_68,2018,Q4,Kerala,Kochi,TB Control,UNICEF India,362304,34785,186,4022,176,158,69
P3_69,2020,Q4,Rajasthan,Udaipur,TB Control,State Health Society Rajasthan,392687,28000,45,4581,566,132,91
P3_70,2018,Q3,Rajasthan,Jodhpur,Nutrition Program,UNICEF India,49710,23230,138,1094,372,5,88
P3_71,2019,Q3,Punjab,Amritsar,Maternal Health,UNICEF India,255478,9857,70,2893,419,20,66
P3_72,2018,Q1,Kerala,Thrissur,TB Control,Assam NRHM,163767,38463,57,1292,485,32,71
P3_73,2019,Q4,Punjab,Ludhiana,Maternal Health,Assam NRHM,46329,25668,69,3306,502,145,72
P3_74,2019,Q4,Odisha,Puri,Maternal Health,Punjab Health Mission,51028,15407,246,624,742,147,77
P3_75,2020,Q1,Odisha,Puri,Child Immunization,State Health Society Rajasthan,202197,27615,220,4306,498,60,96
P3_76,2020,Q2,Assam,Guwahati,Nutrition Program,CARE India,244038,31547,218,619,247,90,77
P3_77,2020,Q3,Punjab,Amritsar,Malaria Control,Punjab Health Mission,339466,45467,199,4016,521,108,76
P3_78,2018,Q4,Kerala,Kochi,Malaria Control,Kerala Health Department,129504,27977,24,3738,568,103,78
P3_79,2018,Q4,Punjab,Patiala,Child Immunization,UNICEF India,348781,29444,76,2904,273,111,79
P3_80,2020,Q2,Rajasthan,Jodhpur,Maternal Health,Kerala Health Department,48289,14606,27,2986,467,165,89
P3_81,2019,Q4,Odisha,Puri,Child Immunization,Kerala Health Department,355319,34677,239,4705,146,51,62
P3_82,2019,Q4,Assam,Guwahati,Malaria Control,CARE India,276898,5061,187,233,774,131,73
P3_83,2018,Q1,Odisha,Bhubaneswar,TB Control,UNICEF India,91260,41006,192,3096,186,177,76
P3_84,2019,Q3,Assam,Silchar,Malaria Control,Kerala Health Department,281362,43828,228,1575,509,55,85
P3_85,2018,Q2,Rajasthan,Jaipur,Nutrition Program,UNICEF India,249796,7307,107,2109,174,85,81
P3_86,2020,Q1,Odisha,Puri,TB Control,State Health Society Rajasthan,213477,14071,90,2397,800,177,73
P3_87,2018,Q3,Kerala,Thrissur,Malaria Control,CARE India,321269,34931,58,609,446,101,65
P3_88,2018,Q1,Assam,Silchar,Nutrition Program,Assam NRHM,113497,17060,191,4021,470,39,96
P3_89,2020,Q1,Kerala,Thrissur,Nutrition Program,Kerala Health Department,88256,30087,86,510,96,64,94
P3_90,2018,Q3,Odisha,Cuttack,Malaria Control,Assam NRHM,356322,22742,81,3218,418,138,78
P3_91,2018,Q1,Odisha,Cuttack,Malaria Control,CARE India,295640,5388,50,1223,484,168,93
P3_92,2019,Q1,Odisha,Puri,Maternal Health,Assam NRHM,161128,38043,168,4898,129,174,69
P3_93,2018,Q3,Odisha,Bhubaneswar,Nutrition Program,NHM Odisha,391425,27243,155,4505,114,59,76
P3_94,2018,Q3,Punjab,Amritsar,Maternal Health,State Health Society Rajasthan,40642,40513,155,147,594,196,77
P3_95,2020,Q4,Rajasthan,Jodhpur,Child Immunization,NHM Odisha,334986,44297,125,2839,565,186,67
P3_96,2020,Q1,Rajasthan,Jodhpur,Malaria Control,Punjab Health Mission,158647,38625,232,1094,71,63,81
P3_97,2020,Q4,Punjab,Patiala,Child Immunization,CARE India,239174,7827,218,2976,715,193,98
P3_98,2018,Q2,Rajasthan,Udaipur,Nutrition Program,Assam NRHM,376605,31872,84,3494,344,87,97
P3_99,2018,Q3,Odisha,Bhubaneswar,Child Immunization,Kerala Health Department,95484,30690,149,950,719,160,87
P3_100,2020,Q1,Odisha,Cuttack,Nutrition Program,State Health Society Rajasthan,372096,39196,138,2696,102,50,77
P3_101,2018,Q4,Rajasthan,Jodhpur,Child Immunization,CARE India,182671,28157,227,2476,447,9,87
P3_102,2019,Q2,Odisha,Bhubaneswar,Maternal Health,Assam NRHM,273060,33841,69,744,545,182,77
P3_103,2018,Q3,Kerala,Kozhikode,Child Immunization,Punjab Health Mission,259273,29755,167,3021,181,80,62
P3_104,2019,Q4,Rajasthan,Udaipur,TB Control,State Health Society Rajasthan,290894,49411,86,3422,198,159,84
P3_105,2020,Q3,Punjab,Amritsar,Nutrition Program,NHM Odisha,123622,39118,249,3229,398,173,67
P3_106,2018,Q2,Punjab,Amritsar,Child Immunization,State Health Society Rajasthan,106372,45370,158,1544,567,164,71
P3_107,2020,Q3,Odisha,Bhubaneswar,Malaria Control,Assam NRHM,213863,10006,209,2806,343,76,87
P3_108,2018,Q2,Punjab,Patiala,Nutrition Program,CARE India,342335,42470,54,2153,320,104,70
P3_109,2019,Q4,Rajasthan,Jodhpur,Nutrition Program,Kerala Health Department,389487,10485,200,4005,646,182,70
P3_110,2020,Q4,Rajasthan,Jodhpur,Malaria Control,State Health Society Rajasthan,256872,47296,46,1554,219,151,95
P3_111,2019,Q1,Punjab,Patiala,Nutrition Program,UNICEF India,175820,8333,42,2575,409,186,94
P3_112,2019,Q3,Kerala,Kozhikode,Nutrition Program,State Health Society Rajasthan,383135,36010,195,1904,480,91,92
P3_113,2020,Q4,Punjab,Ludhiana,Nutrition Program,Assam NRHM,227819,49554,196,3165,799,182,95
P3_114,2018,Q3,Kerala,Kozhikode,Child Immunization,CARE India,204676,27394,62,4523,558,64,97
P3_115,2018,Q1,Kerala,Kochi,Child Immunization,Assam NRHM,254027,20612,228,2387,662,65,66
P3_116,2020,Q1,Punjab,Amritsar,Malaria Control,NHM Odisha,62582,30286,74,1757,407,117,79
P3_117,2018,Q4,Kerala,Kozhikode,Nutrition Program,Kerala Health Department,190790,22128,36,1817,796,71,82
P3_118,2020,Q2,Assam,Silchar,Nutrition Program,Assam NRHM,156917,35850,148,1545,332,129,78
P3_119,2019,Q2,Odisha,Bhubaneswar,Maternal Health,Assam NRHM,347229,35007,234,804,479,147,69
P3_120,2018,Q3,Punjab,Amritsar,Malaria Control,Punjab Health Mission,92576,11647,136,1211,205,56,68
P3_121,2020,Q3,Odisha,Puri,Child Immunization,CARE India,160026,48445,153,4872,528,137,75
P3_122,2020,Q4,Kerala,Kochi,Child Immunization,Assam NRHM,398206,22001,143,184,233,12,62
P3_123,2019,Q4,Odisha,Bhubaneswar,Nutrition Program,State Health Society Rajasthan,180728,48245,27,2295,758,13,62
P3_124,2018,Q1,Odisha,Puri,Malaria Control,Assam NRHM,321113,33522,105,1822,424,17,67
P3_125,2019,Q3,Kerala,Kochi,Child Immunization,UNICEF India,390901,5842,143,3030,315,156,96
P3_126,2020,Q2,Odisha,Cuttack,Malaria Control,Punjab Health Mission,113891,14032,39,2119,500,148,91
P3_127,2018,Q3,Odisha,Puri,Maternal Health,Punjab Health Mission,64765,15855,87,189,687,133,97
P3_128,2020,Q2,Assam,Silchar,Maternal Health,Assam NRHM,304705,40195,135,784,334,79,98
P3_129,2020,Q2,Punjab,Amritsar,TB Control,Assam NRHM,260046,41024,50,3701,304,80,74
P3_130,2018,Q4,Rajasthan,Jodhpur,TB Control,CARE India,224371,32210,245,2557,181,36,96
P3_131,2020,Q2,Rajasthan,Udaipur,Child Immunization,UNICEF India,44605,18921,90,1635,519,102,85
P3_132,2018,Q4,Assam,Silchar,TB Control,CARE India,91678,20556,66,1749,735,126,98
P3_133,2018,Q3,Kerala,Thrissur,Child Immunization,State Health Society Rajasthan,102829,25011,225,4589,133,199,81
P3_134,2018,Q2,Punjab,Patiala,Maternal Health,Kerala Health Department,49598,41722,25,4083,695,92,90
P3_135,2019,Q3,Odisha,Puri,TB Control,State Health Society Rajasthan,284075,40695,202,3541,685,73,97
P3_136,2019,Q3,Punjab,Amritsar,TB Control,Punjab Health Mission,71591,49930,109,4972,631,59,79
P3_137,2020,Q1,Assam,Silchar,Nutrition Program,State Health Society Rajasthan,269110,7044,217,3908,424,17,64
P3_138,2019,Q1,Assam,Dibrugarh,Maternal Health,CARE India,51869,41679,33,4832,662,178,67
P3_139,2018,Q3,Assam,Silchar,TB Control,NHM Odisha,118404,12529,122,1984,566,73,67
P3_140,2019,Q4,Punjab,Amritsar,TB Control,State Health Society Rajasthan,195104,21044,121,2495,305,63,80
P3_141,2018,Q3,Rajasthan,Udaipur,Child Immunization,Assam NRHM,216348,27324,73,2539,503,138,72
P3_142,2018,Q1,Punjab,Ludhiana,TB Control,Kerala Health Department,192399,16386,138,2083,324,57,86
P3_143,2020,Q3,Kerala,Kozhikode,Maternal Health,Punjab Health Mission,316104,20070,66,304,609,107,84
P3_144,2018,Q2,Assam,Silchar,Nutrition Program,CARE India,387719,23918,147,1730,107,19,95
P3_145,2019,Q4,Odisha,Puri,Maternal Health,UNICEF India,298803,19025,205,156,225,158,91
P3_146,2019,Q3,Rajasthan,Jodhpur,Malaria Control,CARE India,65661,20478,245,3395,673,112,78
P3_147,2018,Q3,Assam,Guwahati,Nutrition Program,Punjab Health Mission,397765,39659,53,946,240,56,77
P3_148,2020,Q2,Kerala,Kochi,TB Control,Kerala Health Department,73185,27768,127,3888,724,114,95
P3_149,2019,Q1,Assam,Guwahati,Maternal Health,Punjab Health Mission,260680,7221,236,1953,738,0,92
P3_150,2018,Q4,Rajasthan,Jodhpur,Maternal Health,Assam NRHM,370012,29719,31,4037,675,147,63
P3_151,2018,Q4,Assam,Guwahati,Malaria Control,UNICEF India,283781,30253,68,1186,499,68,84
P3_152,2019,Q2,Assam,Silchar,Maternal Health,Assam NRHM,182198,40621,113,2084,289,53,81
P3_153,2019,Q2,Assam,Silchar,Nutrition Program,Kerala Health Department,340956,35705,211,571,256,51,95
P3_154,2018,Q1,Odisha,Bhubaneswar,TB Control,Kerala Health Department,54060,39900,83,2922,676,98,89
P3_155,2018,Q2,Assam,Guwahati,Nutrition Program,CARE India,131448,13553,166,1599,396,20,87
P3_156,2019,Q4,Rajasthan,Udaipur,Malaria Control,State Health Society Rajasthan,171254,39609,93,2278,731,19,62
P3_157,2019,Q2,Punjab,Patiala,Maternal Health,CARE India,220731,29083,61,1411,544,14,95
P3_158,2020,Q4,Punjab,Ludhiana,Malaria Control,UNICEF India,308665,47518,58,492,268,11,82
P3_159,2020,Q2,Rajasthan,Jaipur,Nutrition Program,Kerala Health Department,78079,33896,163,718,400,102,97
P3_160,2018,Q1,Kerala,Kochi,Maternal Health,CARE India,230725,9235,60,4824,146,167,62
P3_161,2020,Q2,Punjab,Amritsar,Maternal Health,CARE India,371405,16988,89,841,392,43,79
P3_162,2020,Q1,Assam,Guwahati,TB Control,CARE India,394424,41506,166,4866,458,169,66
P3_163,2020,Q3,Assam,Guwahati,Nutrition Program,NHM Odisha,355285,43900,48,4769,219,72,89
P3_164,2020,Q1,Assam,Dibrugarh,Nutrition Program,NHM Odisha,399457,24002,135,201,641,148,88
P3_165,2020,Q3,Kerala,Kozhikode,TB Control,UNICEF India,78097,43352,161,3573,222,174,71
P3_166,2018,Q4,Kerala,Kozhikode,TB Control,CARE India,393599,25244,59,3596,82,109,89
P3_167,2020,Q2,Odisha,Bhubaneswar,Malaria Control,Punjab Health Mission,55214,12948,68,1378,291,89,64
P3_168,2019,Q2,Rajasthan,Jaipur,TB Control,Punjab Health Mission,74197,24883,81,4159,412,166,85
P3_169,2020,Q2,Kerala,Kozhikode,Malaria Control,CARE India,254462,48608,153,3228,293,77,83
P3_170,2020,Q4,Rajasthan,Udaipur,Maternal Health,Punjab Health Mission,159588,30651,205,3935,793,97,96
P3_171,2020,Q1,Kerala,Kozhikode,Child Immunization,UNICEF India,83265,33878,50,4548,510,133,75
P3_172,2018,Q4,Kerala,Kozhikode,Maternal Health,UNICEF India,87058,44315,150,1711,463,189,86
P3_173,2020,Q1,Kerala,Thrissur,Malaria Control,NHM Odisha,244528,30593,107,970,178,12,62
P3_174,2018,Q3,Punjab,Ludhiana,Nutrition Program,UNICEF India,399421,34209,75,4865,199,49,89
P3_175,2018,Q3,Odisha,Cuttack,Child Immunization,Assam NRHM,211361,37634,64,3820,530,103,81
P3_176,2019,Q4,Assam,Guwahati,TB Control,CARE India,276833,45431,139,1421,780,197,71
P3_177,2019,Q2,Kerala,Thrissur,TB Control,Punjab Health Mission,294228,10526,167,463,687,130,85
P3_178,2019,Q1,Rajasthan,Udaipur,Child Immunization,Kerala Health Department,339935,38049,62,4127,800,136,63
P3_179,2019,Q2,Odisha,Bhubaneswar,Maternal Health,CARE India,302240,22405,148,1682,642,168,64
