Program_ID,Year,Quarter,State,District,Health_Program,Data_Source,Population_Covered,Households_Served,ASHA_Involved,Patients_Treated,Vaccination_Sessions,Severe_Cases,Recovery_Rate_%
P16_37,2016,Q2,Rajasthan,Jaipur,Child Immunization,NHM Odisha,330830,17900,176,4808,554,142,85
P16_38,2017,Q2,Odisha,Bhubaneswar,Maternal Health,State Health Society Rajasthan,62325,20248,145,3939,297,4,98
P16_39,2018,Q3,Rajasthan,Udaipur,Child Immunization,CARE India,111506,16561,46,3930,304,154,60
P16_40,2017,Q3,Kerala,Thrissur,Child Immunization,CARE India,240222,27482,46,1544,453,155,83
P16_41,2017,Q3,Punjab,Patiala,Maternal Health,Kerala Health Department,392359,17159,229,2993,516,41,87
P16_42,2017,Q1,Rajasthan,Jodhpur,Nutrition Program,CARE India,86530,39697,194,2554,67,159,69
P16_43,2016,Q2,Kerala,Kozhikode,TB Control,UNICEF India,93217,36271,129,2757,83,86,83
P16_44,2017,Q4,Assam,Guwahati,Child Immunization,CARE India,91361,46296,105,1456,324,108,85
P16_45,2017,Q3,Kerala,Thrissur,TB Control,Punjab Health Mission,374353,36735,104,2074,304,93,62
P16_46,2016,Q3,Assam,Silchar,Nutrition Program,Assam NRHM,89320,12042,109,3978,646,27,85
P16_47,2018,Q3,Odisha,Cuttack,Malaria Control,CARE India,198453,28445,152,4427,737,77,79
P16_48,2016,Q1,Punjab,Amritsar,TB Control,UNICEF India,281588,5032,104,3035,703,91,67
P16_49,2016,Q2,Rajasthan,Jaipur,Malaria Control,NHM Odisha,133115,26839,240,4456,635,37,72
P16_50,2016,Q1,Kerala,Kochi,TB Control,State Health Society Rajasthan,356461,28900,64,3961,522,27,74
P16_51,2017,Q4,Rajasthan,Jodhpur,TB Control,Punjab Health Mission,169112,31765,48,1488,688,136,77
P16_52,2018,Q2,Punjab,Patiala,TB Control,Assam NRHM,173444,12645,238,1933,590,35,74
P16_53,2016,Q3,Rajasthan,Udaipur,Child Immunization,Assam NRHM,69491,41598,105,3056,179,43,82
P16_54,2017,Q1,Odisha,Puri,Child Immunization,State Health Society Rajasthan,314419,29101,61,4364,261,154,75
P16_55,2017,Q4,Kerala,Kochi,Malaria Control,Assam NRHM,87190,40257,190,563,525,124,71
P16_56,2018,Q3,Rajasthan,Udaipur,Malaria Control,CARE India,319590,45162,243,4466,271,165,65
P16_57,2016,Q2,Kerala,Thrissur,Child Immunization,Punjab Health Mission,54924,16293,102,1695,568,34,75
P16_58,2017,Q1,Kerala,Kochi,Maternal Health,Punjab Health Mission,227591,40747,77,3640,777,141,90
P16_59,2016,Q4,Assam,Guwahati,Malaria Control,NHM Odisha,231937,47653,224,4443,535,175,84
P16_60,2018,Q3,Punjab,Amritsar,TB Control,Punjab Health Mission,56204,20468,205,772,793,7,88
P16_61,2017,Q3,Punjab,Patiala,TB Control,Punjab Health Mission,118016,34016,50,561,587,117,96
P16_62,2016,Q4,Assam,Guwahati,TB Control,Punjab Health Mission,89948,37255,200,1269,656,193,85
P16_63,2017,Q2,Kerala,Kozhikode,Malaria Control,State Health Society Rajasthan,119596,6362,134,1630,680,198,91
P16_64,2016,Q1,Rajasthan,Jaipur,Child Immunization,Punjab Health Mission,112647,16426,94,4378,304,89,92
P16_65,2018,Q3,Kerala,Kochi,Malaria Control,Punjab Health Mission,386009,42845,233,2709,457,113,66
P16_66,2018,Q3,Rajasthan,Jodhpur,Maternal Health,CARE India,221632,28269,116,2928,536,155,68
P16_67,2017,Q1,Odisha,Cuttack,Child Immunization,UNICEF India,315180,32789,227,1921,181,38,75
P16_68,2017,Q4,Kerala,Thrissur,Malaria Control,NHM Odisha,228311,21153,88,2604,199,136,69
P16_69,2016,Q2,Punjab,Patiala,Maternal Health,State Health Society Rajasthan,191836,37907,77,3172,600,1,79
P16_70,2018,Q1,Rajasthan,Jaipur,Malaria Control,Kerala Health Department,331491,33515,140,3288,448,137,69
P16_71,2017,Q2,Odisha,Bhubaneswar,Malaria Control,CARE India,85632,43545,28,385,367,167,88
P16_72,2017,Q2,Assam,Silchar,Malaria Control,Kerala Health Department,222130,42235,36,4518,532,153,68
P16_73,2018,Q1,Punjab,Ludhiana,Nutrition Program,Punjab Health Mission,297852,26805,100,2517,388,137,83
P16_74,2017,Q1,Kerala,Kochi,Maternal Health,Assam NRHM,144896,31195,69,607,144,116,72
P16_75,2017,Q1,Odisha,Bhubaneswar,Nutrition Program,CARE India,121491,35208,218,3058,64,150,67
P16_76,2018,Q3,Odisha,Cuttack,Nutrition Program,State Health Society Rajasthan,237132,38253,48,1994,376,106,74
P16_77,2017,Q3,Rajasthan,Jaipur,Maternal Health,CARE India,349837,37782,35,3923,280,8,68
P16_78,2018,Q3,Rajasthan,Jaipur,TB Control,Assam NRHM,397104,31864,148,622,252,36,60
P16_79,2016,Q3,Kerala,Kozhikode,Maternal Health,Assam NRHM,88734,34889,202,2632,76,6,69
P16_80,2017,Q2,Assam,Silchar,Malaria Control,Kerala Health Department,71113,30014,206,3720,434,12,69
P16_81,2018,Q2,Assam,Dibrugarh,Maternal Health,CARE India,268051,8880,66,4314,96,21,96
P16_82,2017,Q1,Assam,Silchar,Child Immunization,Punjab Health Mission,381592,38227,32,1813,187,179,90
P16_83,2016,Q1,Rajasthan,Jodhpur,Maternal Health,Punjab Health Mission,246272,15940,187,1138,411,166,67
P16_84,2016,Q4,Punjab,Amritsar,Nutrition Program,Kerala Health Department,198977,22350,217,1803,206,187,86
P16_85,2017,Q1,Assam,Dibrugarh,Child Immunization,Punjab Health Mission,315877,30718,228,2646,658,76,75
P16_86,2017,Q3,Assam,Guwahati,Nutrition Program,Kerala Health Department,185404,44086,121,930,341,85,97
P16_87,2018,Q4,Assam,Guwahati,TB Control,Assam NRHM,192245,30907,25,4800,744,65,76
P16_88,2016,Q4,Rajasthan,Udaipur,Nutrition Program,NHM Odisha,334274,31164,222,1366,724,130,66
P16_89,2017,Q3,Odisha,Bhubaneswar,Nutrition Program,Punjab Health Mission,247608,34439,97,1517,633,90,91
P16_90,2018,Q4,Rajasthan,Udaipur,Child Immunization,NHM Odisha,171898,35715,107,2786,193,64,87
P16_91,2018,Q2,Assam,Dibrugarh,TB Control,CARE India,282230,45897,225,988,444,155,63
P16_92,2016,Q3,Assam,Dibrugarh,Nutrition Program,Assam NRHM,65303,40103,81,415,598,189,98
P16_93,2016,Q1,Punjab,Patiala,Maternal Health,Assam NRHM,94537,24161,131,4531,72,121,92
P16_94,2016,Q1,Punjab,Ludhiana,Nutrition Program,UNICEF India,72074,15636,40,156,103,136,63
P16_95,2018,Q3,Kerala,Kozhikode,TB Control,UNICEF India,310080,29901,139,4384,461,56,83
P16_96,2017,Q2,Kerala,Kozhikode,Child Immunization,Assam NRHM,111231,9702,132,1720,706,57,70
P16_97,2016,Q3,Punjab,Patiala,Malaria Control,Assam NRHM,207180,19441,100,4704,506,118,62
P16_98,2018,Q4,Rajasthan,Jaipur,Child Immunization,Assam NRHM,192875,38334,113,2548,201,99,64
P16_99,2016,Q3,Punjab,Patiala,Nutrition Program,NHM Odisha,145128,11521,243,497,233,160,73
P16_100,2017,Q4,Odisha,Cuttack,Maternal Health,CARE India,106679,16086,47,2129,562,55,63
P16_101,2016,Q3,Punjab,Amritsar,TB Control,CARE India,388375,32987,204,4125,573,53,97
P16_102,2018,Q2,Kerala,Thrissur,Maternal Health,NHM Odisha,166031,11943,216,3577,340,181,97
P16_103,2018,Q4,Assam,Silchar,Child Immunization,CARE India,192885,18031,141,2987,642,49,64
P16_104,2017,Q2,Kerala,Kochi,Child Immunization,UNICEF India,201850,10521,178,1210,648,122,96
P16_105,2016,Q3,Odisha,Bhubaneswar,Child Immunization,UNICEF India,324610,25477,222,2631,133,169,68
P16_106,2016,Q3,Odisha,Cuttack,Maternal Health,UNICEF India,246594,31360,64,1447,68,9,86
P16_107,2017,Q3,Kerala,Thrissur,Child Immunization,NHM Odisha,372437,8483,31,2474,501,2,94
P16_108,2017,Q1,Punjab,Ludhiana,Child Immunization,NHM Odisha,323001,44406,212,4343,225,20,70
P16_109,2018,Q3,Assam,Guwahati,Child Immunization,Punjab Health Mission,378231,26060,94,3788,190,123,74
P16_110,2017,Q1,Odisha,Puri,Nutrition Program,Punjab Health Mission,85759,33958,43,1436,712,130,93
P16_111,2017,Q4,Punjab,Patiala,Maternal Health,CARE India,226074,42842,91,2713,234,161,89
P16_112,2016,Q4,Rajasthan,Udaipur,Malaria Control,NHM Odisha,90021,26443,166,777,613,22,68
P16_113,2018,Q1,Assam,Silchar,Child Immunization,CARE India,78630,25971,40,839,431,20,97
P16_114,2018,Q1,Odisha,Bhubaneswar,Malaria Control,UNICEF India,347013,27355,89,2195,759,89,98
P16_115,2018,Q2,Punjab,Amritsar,TB Control,State Health Society Rajasthan,51050,45143,131,3347,637,76,92
P16_116,2016,Q1,Rajasthan,Jaipur,TB Control,NHM Odisha,361434,31884,200,4274,320,128,84
P16_117,2017,Q1,Punjab,Ludhiana,Child Immunization,Assam NRHM,258584,26684,227,4639,235,159,87
P16_118,2017,Q3,Rajasthan,Udaipur,Malaria Control,CARE India,147957,45196,163,4392,401,181,70
P16_119,2016,Q1,Odisha,Bhubaneswar,Malaria Control,State Health Society Rajasthan,358062,11664,37,2676,439,7,65
P16_120,2016,Q4,Odisha,Cuttack,Maternal Health,Punjab Health Mission,382978,48284,210,2898,377,173,66
P16_121,2017,Q4,Assam,Silchar,TB Control,Punjab Health Mission,211406,30128,72,3329,666,80,90
P16_122,2017,Q3,Rajasthan,Jodhpur,Maternal Health,Punjab Health Mission,327015,36297,58,4493,318,68,84
P16_123,2017,Q3,Assam,Guwahati,Maternal Health,Assam NRHM,376309,5155,131,4396,378,57,74
P16_124,2017,Q2,Punjab,Amritsar,Child Immunization,Punjab Health Mission,201039,45968,161,4326,470,5,90
P16_125,2018,Q4,Assam,Silchar,Maternal Health,Assam NRHM,221458,14830,113,1085,121,176,68
P16_126,2018,Q4,Rajasthan,Jaipur,Child Immunization,Kerala Health Department,63506,21899,173,3600,518,105,72
P16_127,2017,Q2,Assam,Guwahati,Nutrition Program,UNICEF India,359716,44597,139,1707,155,8,78
P16_128,2017,Q3,Rajasthan,Udaipur,Malaria Control,CARE India,137659,19667,149,1272,199,58,80
P16_129,2017,Q3,Odisha,Cuttack,Nutrition Program,CARE India,277126,7018,182,4781,408,133,84
P16_130,2018,Q2,Punjab,Ludhiana,Nutrition Program,State Health Society Rajasthan,370050,11170,223,1892,772,56,77
P16_131,2016,Q2,Odisha,Cuttack,Maternal Health,UNICEF India,352683,42142,191,1687,573,85,62
P16_132,2017,Q1,Rajasthan,Jaipur,TB Control,Kerala Health Department,63218,36401,87,357,380,70,91
P16_133,2016,Q3,Rajasthan,Jodhpur,Child Immunization,Punjab Health Mission,291681,46246,176,1775,257,179,97
P16_134,2018,Q2,Punjab,Amritsar,Child Immunization,UNICEF India,41390,28494,97,1052,375,49,68
P16_135,2016,Q1,Punjab,Patiala,TB Control,Punjab Health Mission,67536,17378,44,4983,632,140,69
P16_136,2017,Q4,Rajasthan,Udaipur,Malaria Control,NHM Odisha,124756,29877,25,2247,280,90,68
P16_137,2017,Q1,Odisha,Cuttack,Nutrition Program,Assam NRHM,40774,39960,139,3645,221,5,86
P16_138,2016,Q1,Odisha,Puri,Maternal Health,Kerala Health Department,44881,28074,211,570,424,25,92
P16_139,2016,Q1,Punjab,Ludhiana,Maternal Health,Assam NRHM,253710,29264,190,184,317,171,82
P16_140,2017,Q4,Odisha,Bhubaneswar,TB Control,CARE India,175075,21430,64,4101,217,91,60
P16_141,2017,Q1,Kerala,Kozhikode,Maternal Health,UNICEF India,357823,33588,158,3523,225,166,95
P16_142,2018,Q3,Kerala,Kochi,TB Control,CARE India,296857,37821,177,3257,74,160,73
P16_143,2017,Q1,Kerala,Kochi,TB Control,Assam NRHM,334942,15013,92,3638,160,152,87
P16_144,2018,Q3,Rajasthan,Jaipur,Nutrition Program,NHM Odisha,231557,11724,153,278,591,13,96
P16_145,2018,Q3,Punjab,Patiala,Nutrition Program,Assam NRHM,230188,20587,190,1718,128,8,68
P16_146,2018,Q1,Rajasthan,Jaipur,Nutrition Program,State Health Society Rajasthan,144732,11163,139,2068,725,21,88
P16_147,2018,Q4,Punjab,Amritsar,Maternal Health,State Health Society Rajasthan,301682,49323,119,4150,80,140,67
P16_148,2017,Q4,Kerala,Thrissur,Child Immunization,UNICEF India,170195,42663,40,2111,229,21,68
P16_149,2017,Q3,Punjab,Ludhiana,Malaria Control,Assam NRHM,143538,26733,176,357,223,38,74
P16_150,2018,Q4,Assam,Dibrugarh,TB Control,CARE India,181272,13407,107,2497,133,30,79
P16_151,2017,Q3,Assam,Dibrugarh,Malaria Control,State Health Society Rajasthan,229096,16919,141,1957,586,104,68
P16_152,2017,Q1,Rajasthan,Jodhpur,Maternal Health,Punjab Health Mission,252962,12348,71,3661,755,30,75
P16_153,2016,Q3,Punjab,Patiala,Malaria Control,UNICEF India,56320,11965,157,4732,658,147,71
P16_154,2018,Q4,Odisha,Bhubaneswar,TB Control,Kerala Health Department,196886,15994,208,628,324,77,80
P16_155,2017,Q2,Assam,Silchar,Malaria Control,Kerala Health Department,306753,48748,192,935,371,101,97
P16_156,2018,Q3,Rajasthan,Jaipur,TB Control,Assam NRHM,308940,16020,200,4137,382,163,87
P16_157,2016,Q3,Kerala,Kozhikode,Nutrition Program,Kerala Health Department,286844,28763,149,2773,418,188,97
P16_158,2017,Q1,Odisha,Puri,Malaria Control,NHM Odisha,387867,35016,220,177,646,67,87
P16_159,2016,Q1,Odisha,Cuttack,TB Control,Kerala Health Department,275355,34927,73,3697,413,102,92
P16_160,2016,Q4,Punjab,Patiala,Malaria Control,UNICEF India,360577,41947,64,3478,668,66,63
P16_161,2017,Q3,Kerala,Kozhikode,Nutrition Program,Kerala Health Department,185716,38793,69,4353,170,81,95
P16_162,2016,Q3,Rajasthan,Udaipur,Malaria Control,Punjab Health Mission,325231,15206,176,4977,677,149,88
P16_163,2017,Q2,Assam,Guwahati,Malaria Control,State Health Society Rajasthan,255581,38318,33,3677,564,91,72
P16_164,2017,Q2,Kerala,Thrissur,Child Immunization,CARE India,189696,41834,50,203,788,190,70
P16_165,2017,Q1,Punjab,Patiala,Malaria Control,Assam NRHM,358305,10829,112,1414,388,29,69
P16_166,2017,Q3,Assam,Guwahati,Maternal Health,NHM Odisha,253107,33240,91,3566,396,75,76
P16_167,2016,Q1,Kerala,Kozhikode,Malaria Control,UNICEF India,333691,31698,231,1417,730,152,71
P16_168,2018,Q3,Odisha,Bhubaneswar,Maternal Health,Kerala Health Department,131179,10302,95,3453,120,81,71
P16_169,2018,Q2,Kerala,Kozhikode,TB Control,Kerala Health Department,178549,46489,229,380,628,148,86
P16_170,2016,Q4,Odisha,Cuttack,Child Immunization,CARE India,338380,16214,20,4609,601,94,66
P16_171,2018,Q3,Odisha,Bhubaneswar,Maternal Health,CARE India,300141,31000,33,3237,756,102,88
P16_172,2017,Q2,Odisha,Bhubaneswar,Child Immunization,Assam NRHM,167154,45824,238,3327,694,29,86
P16_173,2018,Q2,Rajasthan,Udaipur,Maternal Health,State Health Society Rajasthan,385514,8905,31,1009,258,23,85
P16_174,2017,Q2,Kerala,Thrissur,Child Immunization,CARE India,376283,8342,93,2697,774,180,95
P16_175,2016,Q1,Assam,Dibrugarh,TB Control,UNICEF India,93879,14504,23,2003,345,143,96
P16_176,2017,Q4,Rajasthan,Udaipur,Maternal Health,Assam NRHM,303195,36830,204,2363,56,46,78
P16_177,2016,Q3,Punjab,Patiala,Nutrition Program,State Health Society Rajasthan,147018,26925,78,3674,798,84,75
P16_178,2017,Q1,Rajasthan,Udaipur,TB Control,CARE India,125252,24719,137,2005,190,123,77
P16_179,2017,Q3,Punjab,Patiala,Malaria Control,Assam NRHM,191342,28674,199,3185,230,133,86
